"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
119,82.3,82.3,17.7,"Seegräben ZH","NA NA"
120,35.3,35.3,64.7,"Wald ZH","NA NA"
121,67.7,67.7,32.3,"Wetzikon ZH","NA NA"
131,50,50,50,"Adliswil ZH","NA NA"
135,53,53,47,"Kilchberg ZH","NA NA"
136,9.2,9.2,90.8,"Langnau am Albis ZH","NA NA"
137,4.1,4.1,95.9,"Oberrieden ZH","NA NA"
138,46.3,46.3,53.7,"Richterswil ZH","NA NA"
139,58.3,58.3,41.7,"Rüschlikon ZH","NA NA"
141,57.4,57.4,42.6,"Thalwil ZH","NA NA"
151,43.6,43.6,56.4,"Erlenbach ZH","NA NA"
152,51.8,51.8,48.2,"Herrliberg ZH","NA NA"
153,24.5,24.5,75.5,"Hombrechtikon ZH","NA NA"
154,5.5,5.5,94.5,"Küsnacht ZH","NA NA"
155,58.5,58.5,41.5,"Männedorf ZH","NA NA"
156,8.5,8.5,91.5,"Meilen ZH","NA NA"
157,96.3,96.3,3.7,"Oetwil am See ZH","NA NA"
158,96,96,4,"Stäfa ZH","NA NA"
159,38.6,38.6,61.4,"Uetikon am See ZH","NA NA"
160,5.6,5.6,94.4,"Zumikon ZH","NA NA"
161,47,47,53,"Zollikon ZH","NA NA"
172,35.2,35.2,64.8,"Fehraltorf ZH","NA NA"
173,33.1,33.1,66.9,"Hittnau ZH","NA NA"
176,96.1,96.1,3.9,"Lindau ZH","NA NA"
177,41,41,59,"Pfäffikon ZH","NA NA"
178,61.5,61.5,38.5,"Russikon ZH","NA NA"
180,55.6,55.6,44.4,"Weisslingen ZH","NA NA"
181,75.1,75.1,24.9,"Wila ZH","NA NA"
182,95.5,95.5,4.5,"Wildberg ZH","NA NA"
191,3.9,3.9,96.1,"Dübendorf ZH","NA NA"
192,77.1,77.1,22.9,"Egg ZH","NA NA"
193,77.1,77.1,22.9,"Fällanden ZH","NA NA"
194,22.1,22.1,77.9,"Greifensee ZH","NA NA"
195,28.8,28.8,71.2,"Maur ZH","NA NA"
196,58.1,58.1,41.9,"Mönchaltorf ZH","NA NA"
197,96.2,96.2,3.8,"Schwerzenbach ZH","NA NA"
198,42.1,42.1,57.9,"Uster ZH","NA NA"
199,63.9,63.9,36.1,"Volketswil ZH","NA NA"
200,46,46,54,"Wangen-Brüttisellen ZH","NA NA"
211,35.5,35.5,64.5,"Altikon ZH","NA NA"
213,92.1,92.1,7.9,"Brütten ZH","NA NA"
214,6.1,6.1,93.9,"Dägerlen ZH","NA NA"
215,82.1,82.1,17.9,"Dättlikon ZH","NA NA"
216,7.6,7.6,92.4,"Dinhard ZH","NA NA"
218,6.7,6.7,93.3,"Ellikon an der Thur ZH","NA NA"
219,65.9,65.9,34.1,"Elsau ZH","NA NA"
220,48.2,48.2,51.8,"Hagenbuch ZH","NA NA"
221,57.9,57.9,42.1,"Hettlingen ZH","NA NA"
223,49.6,49.6,50.4,"Neftenbach ZH","NA NA"
224,44.8,44.8,55.2,"Pfungen ZH","NA NA"
225,63.6,63.6,36.4,"Rickenbach ZH","NA NA"
226,39.6,39.6,60.4,"Schlatt ZH","NA NA"
227,81.5,81.5,18.5,"Seuzach ZH","NA NA"
228,43.3,43.3,56.7,"Turbenthal ZH","NA NA"
230,37.5,37.5,62.5,"Winterthur ZH","NA NA"
231,15.4,15.4,84.6,"Zell ZH","NA NA"
241,5.5,5.5,94.5,"Aesch ZH","NA NA"
242,48.3,48.3,51.7,"Birmensdorf ZH","NA NA"
243,55.8,55.8,44.2,"Dietikon ZH","NA NA"
244,22.8,22.8,77.2,"Geroldswil ZH","NA NA"
245,18.7,18.7,81.3,"Oberengstringen ZH","NA NA"
246,25,25,75,"Oetwil an der Limmat ZH","NA NA"
247,33.3,33.3,66.7,"Schlieren ZH","NA NA"
248,57.6,57.6,42.4,"Uitikon ZH","NA NA"
249,55.6,55.6,44.4,"Unterengstringen ZH","NA NA"
250,45.3,45.3,54.7,"Urdorf ZH","NA NA"
251,5.6,5.6,94.4,"Weiningen ZH","NA NA"
261,28.1,28.1,71.9,"Zurigo ZH","NA NA"
291,48.5,48.5,51.5,"Andelfingen ZH","NA NA"
292,17.1,17.1,82.9,"Stammheim ZH","NA NA"
293,80.2,80.2,19.8,"Wädenswil ZH","NA NA"
294,64.3,64.3,35.7,"Elgg ZH","NA NA"
295,61.6,61.6,38.4,"Horgen ZH","NA NA"
296,55.8,55.8,44.2,"Illnau-Effretikon ZH","NA NA"
297,51.1,51.1,48.9,"Bauma ZH","NA NA"
298,53.4,53.4,46.6,"Wiesendangen ZH","NA NA"
