"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
3633,51.2,51.2,48.8,"Fürstenau GR","Nel comune di Fürstenau è stata accolta l'iniziativa per una 13esima mensilità AVS. Il ""sì"" ha totalizzato il 51,2 per cento dei voti. Fürstenau ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3637,57.3,57.3,42.7,"Rothenbrunnen GR","I cittadini di Rothenbrunnen hanno accolto l'iniziativa per una 13esima mensilità AVS con il 57,3 per cento di voti a favore. Rothenbrunnen ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3638,52.1,52.1,47.9,"Scharans GR","L'iniziativa per una 13esima mensilità AVS è stata accolta dai cittadini di Scharans, dove i voti a favore sono stati il 52,1 per cento. Scharans ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3640,54.6,54.6,45.4,"Sils im Domleschg GR","I cittadini di Sils im Domleschg hanno accolto l'iniziativa per una 13esima mensilità AVS con il 54,6 per cento di voti a favore. Sils im Domleschg ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3661,24.9,24.9,75.1,"Cazis GR","Il 75,1 per cento dei votanti di Cazis ha respinto l'iniziativa per una 13esima mensilità AVS. Cazis ha respinto l'iniziativa, così come il cantone in cui si trova."
3662,65.9,65.9,34.1,"Flerden GR","I cittadini di Flerden hanno accolto l'iniziativa per una 13esima mensilità AVS con il 65,9 per cento di voti a favore. Flerden ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3663,27.6,27.6,72.4,"Masein GR","A Masein non ha avuto successo l'iniziativa per una 13esima mensilità AVS. Il 72,4 per cento degli elettori ha votato ""no"". Masein ha respinto l'iniziativa, così come il cantone in cui si trova."
3668,48.3,48.3,51.7,"Thusis GR","Gli elettori di Thusis hanno respinto l'iniziativa per una 13esima mensilità AVS con il 51,7 per cento di voti contrari. Thusis ha respinto l'iniziativa, così come il cantone in cui si trova."
3669,84.5,84.5,15.5,"Tschappina GR","A Tschappina l'iniziativa per una 13esima mensilità AVS ha raggiunto il 84,5 per cento di voti a favore. Tschappina ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3670,93.1,93.1,6.9,"Urmein GR","Nel comune di Urmein è stata accolta l'iniziativa per una 13esima mensilità AVS. Il ""sì"" ha totalizzato il 93,1 per cento dei voti. Urmein ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3672,42.9,42.9,57.1,"Safiental GR","Il 57,1 per cento dei votanti di Safiental ha respinto l'iniziativa per una 13esima mensilità AVS. Safiental ha respinto l'iniziativa, così come il cantone in cui si trova."
3673,18.4,18.4,81.6,"Domleschg GR","A Domleschg non ha avuto successo l'iniziativa per una 13esima mensilità AVS. Il 81,6 per cento degli elettori ha votato ""no"". Domleschg ha respinto l'iniziativa, così come il cantone in cui si trova."
3681,0.5,0.5,99.5,"Avers GR","L'iniziativa per una 13esima mensilità AVS non ha attecchito sugli elettori di Avers, dove ha totalizzato il 99,5 per cento di voti contrari. Nel canton Grigioni, il maggior numero di ""no"" all'iniziativa è stato raccolto a Avers."
3695,24.5,24.5,75.5,"Sufers GR","L'iniziativa per una 13esima mensilità AVS non ha attecchito sugli elettori di Sufers, dove ha totalizzato il 75,5 per cento di voti contrari. Sufers ha respinto l'iniziativa, così come il cantone in cui si trova."
3701,57.8,57.8,42.2,"Andeer GR","Nel comune di Andeer è stata accolta l'iniziativa per una 13esima mensilità AVS. Il ""sì"" ha totalizzato il 57,8 per cento dei voti. Andeer ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3711,94.7,94.7,5.3,"Rongellen GR","Nel comune di Rongellen è stata accolta l'iniziativa per una 13esima mensilità AVS. Il ""sì"" ha totalizzato il 94,7 per cento dei voti. Rongellen ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3712,24.5,24.5,75.5,"Zillis-Reischen GR","Bocciata l'iniziativa per una 13esima mensilità AVS nel comune di Zillis-Reischen, dove il 75,5 per cento dei cittadini ha votato ""no"". Zillis-Reischen ha respinto l'iniziativa, così come il cantone in cui si trova."
3713,57.4,57.4,42.6,"Ferrera GR","A Ferrera l'iniziativa per una 13esima mensilità AVS ha raggiunto il 57,4 per cento di voti a favore. Ferrera ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3714,41.5,41.5,58.5,"Rheinwald GR","Gli elettori di Rheinwald hanno respinto l'iniziativa per una 13esima mensilità AVS con il 58,5 per cento di voti contrari. Rheinwald ha respinto l'iniziativa, così come il cantone in cui si trova."
3715,97.6,97.6,2.4,"Muntogna da Schons GR","A Muntogna da Schons l'iniziativa per una 13esima mensilità AVS ha raggiunto il 97,6 per cento di voti a favore. Muntogna da Schons ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3721,65.7,65.7,34.3,"Bonaduz GR","A Bonaduz l'iniziativa per una 13esima mensilità AVS ha raggiunto il 65,7 per cento di voti a favore. Bonaduz ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3722,78.3,78.3,21.7,"Domat/Ems GR","I cittadini di Domat/Ems hanno accolto l'iniziativa per una 13esima mensilità AVS con il 78,3 per cento di voti a favore. Domat/Ems ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3723,61.3,61.3,38.7,"Rhäzüns GR","Gli elettori di Rhäzüns si sono espressi favoreli all'iniziativa per una 13esima mensilità AVS con il 61,3 per cento di ""sì"". Rhäzüns ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3731,49.5,49.5,50.5,"Felsberg GR","Gli elettori di Felsberg hanno respinto l'iniziativa per una 13esima mensilità AVS con il 50,5 per cento di voti contrari. Felsberg ha respinto l'iniziativa, così come il cantone in cui si trova."
3732,33.2,33.2,66.8,"Flims GR","Gli elettori di Flims hanno respinto l'iniziativa per una 13esima mensilità AVS con il 66,8 per cento di voti contrari. Flims ha respinto l'iniziativa, così come il cantone in cui si trova."
3733,98.8,98.8,1.2,"Tamins GR","A Tamins l'iniziativa per una 13esima mensilità AVS ha raggiunto il 98,8 per cento di voti a favore. Nel canton Grigioni, il maggior numero di voti a favore dell'iniziativa è stato raccolto a Tamins."
3734,44,44,56,"Trin GR","Il 56 per cento dei votanti di Trin ha respinto l'iniziativa per una 13esima mensilità AVS. Trin ha respinto l'iniziativa, così come il cantone in cui si trova."
3746,11.9,11.9,88.1,"Zernez GR","Nel comune di Zernez il 88,1 per cento dei cittadini si è espresso contrariamente all'iniziativa per una 13esima mensilità AVS. Zernez ha respinto l'iniziativa, così come il cantone in cui si trova."
3752,34.9,34.9,65.1,"Samnaun GR","L'iniziativa per una 13esima mensilità AVS non ha attecchito sugli elettori di Samnaun, dove ha totalizzato il 65,1 per cento di voti contrari. Samnaun ha respinto l'iniziativa, così come il cantone in cui si trova."
3762,63.9,63.9,36.1,"Scuol GR","L'iniziativa per una 13esima mensilità AVS è stata accolta dai cittadini di Scuol, dove i voti a favore sono stati il 63,9 per cento. Scuol ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3764,47.6,47.6,52.4,"Valsot GR","Gli elettori di Valsot hanno respinto l'iniziativa per una 13esima mensilità AVS con il 52,4 per cento di voti contrari. Valsot ha respinto l'iniziativa, così come il cantone in cui si trova."
3781,85,85,15,"Bever GR","Successo tra gli elettori di Bever per l'iniziativa per una 13esima mensilità AVS, che ha raccolto il 85 per cento di voti favorevoli. Bever ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3782,49.2,49.2,50.8,"Celerina/Schlarigna GR","Nel comune di Celerina/Schlarigna il 50,8 per cento dei cittadini si è espresso contrariamente all'iniziativa per una 13esima mensilità AVS. Celerina/Schlarigna ha respinto l'iniziativa, così come il cantone in cui si trova."
3783,30.9,30.9,69.1,"Madulain GR","Nel comune di Madulain il 69,1 per cento dei cittadini si è espresso contrariamente all'iniziativa per una 13esima mensilità AVS. Madulain ha respinto l'iniziativa, così come il cantone in cui si trova."
3784,59.1,59.1,40.9,"Pontresina GR","Gli elettori di Pontresina si sono espressi favoreli all'iniziativa per una 13esima mensilità AVS con il 59,1 per cento di ""sì"". Pontresina ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3785,67.4,67.4,32.6,"La Punt-Chamues-ch GR","I cittadini di La Punt-Chamues-ch hanno accolto l'iniziativa per una 13esima mensilità AVS con il 67,4 per cento di voti a favore. La Punt-Chamues-ch ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3786,77,77,23,"Samedan GR","A Samedan l'iniziativa per una 13esima mensilità AVS ha raggiunto il 77 per cento di voti a favore. Samedan ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3787,74.6,74.6,25.4,"St. Moritz GR","L'iniziativa per una 13esima mensilità AVS è stata accolta dai cittadini di St. Moritz, dove i voti a favore sono stati il 74,6 per cento. St. Moritz ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3788,0.6,0.6,99.4,"S-chanf GR","Nel comune di S-chanf il 99,4 per cento dei cittadini si è espresso contrariamente all'iniziativa per una 13esima mensilità AVS. S-chanf ha respinto l'iniziativa, così come il cantone in cui si trova."
3789,56.7,56.7,43.3,"Sils im Engadin/Segl GR","I cittadini di Sils im Engadin/Segl hanno accolto l'iniziativa per una 13esima mensilità AVS con il 56,7 per cento di voti a favore. Sils im Engadin/Segl ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3790,19.3,19.3,80.7,"Silvaplana GR","Nel comune di Silvaplana il 80,7 per cento dei cittadini si è espresso contrariamente all'iniziativa per una 13esima mensilità AVS. Silvaplana ha respinto l'iniziativa, così come il cantone in cui si trova."
3791,54.8,54.8,45.2,"Zuoz GR","Nel comune di Zuoz è stata accolta l'iniziativa per una 13esima mensilità AVS. Il ""sì"" ha totalizzato il 54,8 per cento dei voti. Zuoz ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3792,45.6,45.6,54.4,"Bregaglia GR","A Bregaglia non ha avuto successo l'iniziativa per una 13esima mensilità AVS. Il 54,4 per cento degli elettori ha votato ""no"". Bregaglia ha respinto l'iniziativa, così come il cantone in cui si trova."
3804,84.6,84.6,15.4,"Buseno GR","Nel comune di Buseno è stata accolta l'iniziativa per una 13esima mensilità AVS. Il ""sì"" ha totalizzato il 84,6 per cento dei voti. Buseno ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3805,38.2,38.2,61.8,"Castaneda GR","Bocciata l'iniziativa per una 13esima mensilità AVS nel comune di Castaneda, dove il 61,8 per cento dei cittadini ha votato ""no"". Castaneda ha respinto l'iniziativa, così come il cantone in cui si trova."
3808,69.8,69.8,30.2,"Rossa GR","A Rossa l'iniziativa per una 13esima mensilità AVS ha raggiunto il 69,8 per cento di voti a favore. Rossa ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3810,57.2,57.2,42.8,"Santa Maria in Calanca GR","Il 57,2 per cento dei voti è stato favorevole all'iniziativa per una 13esima mensilità AVS nel comune di Santa Maria in Calanca. Santa Maria in Calanca ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3821,62.9,62.9,37.1,"Lostallo GR","Il 62,9 per cento dei voti è stato favorevole all'iniziativa per una 13esima mensilità AVS nel comune di Lostallo. Lostallo ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3822,64.8,64.8,35.2,"Mesocco GR","Il 64,8 per cento dei voti è stato favorevole all'iniziativa per una 13esima mensilità AVS nel comune di Mesocco. Mesocco ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3823,44.3,44.3,55.7,"Soazza GR","Nel comune di Soazza il 55,7 per cento dei cittadini si è espresso contrariamente all'iniziativa per una 13esima mensilità AVS. Soazza ha respinto l'iniziativa, così come il cantone in cui si trova."
3831,25.4,25.4,74.6,"Cama GR","Il 74,6 per cento dei votanti di Cama ha respinto l'iniziativa per una 13esima mensilità AVS. Cama ha respinto l'iniziativa, così come il cantone in cui si trova."
3832,32.1,32.1,67.9,"Grono GR","L'iniziativa per una 13esima mensilità AVS non ha attecchito sugli elettori di Grono, dove ha totalizzato il 67,9 per cento di voti contrari. Grono ha respinto l'iniziativa, così come il cantone in cui si trova."
3834,95,95,5,"Roveredo GR","Nel comune di Roveredo GR è stata accolta l'iniziativa per una 13esima mensilità AVS. Il ""sì"" ha totalizzato il 95 per cento dei voti. Roveredo GR ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3835,71.9,71.9,28.1,"San Vittore GR","Il 71,9 per cento dei voti è stato favorevole all'iniziativa per una 13esima mensilità AVS nel comune di San Vittore. San Vittore ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3837,36,36,64,"Calanca GR","A Calanca i votanti hanno affossato l'iniziativa per una 13esima mensilità AVS con il 64 per cento di ""no"". Calanca ha respinto l'iniziativa, così come il cantone in cui si trova."
3847,74.8,74.8,25.2,"Val Müstair GR","I cittadini di Val Müstair hanno accolto l'iniziativa per una 13esima mensilità AVS con il 74,8 per cento di voti a favore. Val Müstair ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3851,47.8,47.8,52.2,"Davos GR","A Davos i votanti hanno affossato l'iniziativa per una 13esima mensilità AVS con il 52,2 per cento di ""no"". Davos ha respinto l'iniziativa, così come il cantone in cui si trova."
3861,33.6,33.6,66.4,"Fideris GR","A Fideris i votanti hanno affossato l'iniziativa per una 13esima mensilità AVS con il 66,4 per cento di ""no"". Fideris ha respinto l'iniziativa, così come il cantone in cui si trova."
3862,26.1,26.1,73.9,"Furna GR","Nel comune di Furna il 73,9 per cento dei cittadini si è espresso contrariamente all'iniziativa per una 13esima mensilità AVS. Furna ha respinto l'iniziativa, così come il cantone in cui si trova."
3863,56.3,56.3,43.7,"Jenaz GR","Il 56,3 per cento dei voti è stato favorevole all'iniziativa per una 13esima mensilità AVS nel comune di Jenaz. Jenaz ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3871,60.9,60.9,39.1,"Klosters-Serneus GR","Gli elettori di Klosters-Serneus si sono espressi favoreli all'iniziativa per una 13esima mensilità AVS con il 60,9 per cento di ""sì"". Klosters-Serneus ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3881,44.8,44.8,55.2,"Conters im Prättigau GR","A Conters im Prättigau non ha avuto successo l'iniziativa per una 13esima mensilità AVS. Il 55,2 per cento degli elettori ha votato ""no"". Conters im Prättigau ha respinto l'iniziativa, così come il cantone in cui si trova."
3882,43.5,43.5,56.5,"Küblis GR","Nel comune di Küblis il 56,5 per cento dei cittadini si è espresso contrariamente all'iniziativa per una 13esima mensilità AVS. Küblis ha respinto l'iniziativa, così come il cantone in cui si trova."
3891,59.5,59.5,40.5,"Luzein GR","Nel comune di Luzein è stata accolta l'iniziativa per una 13esima mensilità AVS. Il ""sì"" ha totalizzato il 59,5 per cento dei voti. Luzein ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3901,71.5,71.5,28.5,"Coira GR","Gli elettori di Coira si sono espressi favoreli all'iniziativa per una 13esima mensilità AVS con il 71,5 per cento di ""sì"". Coira ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3911,48.7,48.7,51.3,"Churwalden GR","A Churwalden non ha avuto successo l'iniziativa per una 13esima mensilità AVS. Il 51,3 per cento degli elettori ha votato ""no"". Churwalden ha respinto l'iniziativa, così come il cantone in cui si trova."
3921,55.5,55.5,44.5,"Arosa GR","L'iniziativa per una 13esima mensilità AVS è stata accolta dai cittadini di Arosa, dove i voti a favore sono stati il 55,5 per cento. Arosa ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3932,73.8,73.8,26.2,"Tschiertschen-Praden GR","L'iniziativa per una 13esima mensilità AVS è stata accolta dai cittadini di Tschiertschen-Praden, dove i voti a favore sono stati il 73,8 per cento. Tschiertschen-Praden ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3945,20.6,20.6,79.4,"Trimmis GR","L'iniziativa per una 13esima mensilità AVS non ha attecchito sugli elettori di Trimmis, dove ha totalizzato il 79,4 per cento di voti contrari. Trimmis ha respinto l'iniziativa, così come il cantone in cui si trova."
3946,45.3,45.3,54.7,"Untervaz GR","Nel comune di Untervaz il 54,7 per cento dei cittadini si è espresso contrariamente all'iniziativa per una 13esima mensilità AVS. Untervaz ha respinto l'iniziativa, così come il cantone in cui si trova."
3947,63.8,63.8,36.2,"Zizers GR","Successo tra gli elettori di Zizers per l'iniziativa per una 13esima mensilità AVS, che ha raccolto il 63,8 per cento di voti favorevoli. Zizers ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3951,88.4,88.4,11.6,"Fläsch GR","Il 88,4 per cento dei voti è stato favorevole all'iniziativa per una 13esima mensilità AVS nel comune di Fläsch. Fläsch ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3952,2.8,2.8,97.2,"Jenins GR","Nel comune di Jenins il 97,2 per cento dei cittadini si è espresso contrariamente all'iniziativa per una 13esima mensilità AVS. Jenins ha respinto l'iniziativa, così come il cantone in cui si trova."
3953,2.3,2.3,97.7,"Maienfeld GR","Gli elettori di Maienfeld hanno respinto l'iniziativa per una 13esima mensilità AVS con il 97,7 per cento di voti contrari. Maienfeld ha respinto l'iniziativa, così come il cantone in cui si trova."
3954,86.8,86.8,13.2,"Malans GR","Il 86,8 per cento dei voti è stato favorevole all'iniziativa per una 13esima mensilità AVS nel comune di Malans. Malans ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3955,57.4,57.4,42.6,"Landquart GR","Nel comune di Landquart è stata accolta l'iniziativa per una 13esima mensilità AVS. Il ""sì"" ha totalizzato il 57,4 per cento dei voti. Landquart ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3961,35.5,35.5,64.5,"Grüsch GR","Gli elettori di Grüsch hanno respinto l'iniziativa per una 13esima mensilità AVS con il 64,5 per cento di voti contrari. Grüsch ha respinto l'iniziativa, così come il cantone in cui si trova."
3962,72.1,72.1,27.9,"Schiers GR","A Schiers l'iniziativa per una 13esima mensilità AVS ha raggiunto il 72,1 per cento di voti a favore. Schiers ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3972,32.4,32.4,67.6,"Seewis im Prättigau GR","Il 67,6 per cento dei votanti di Seewis im Prättigau ha respinto l'iniziativa per una 13esima mensilità AVS. Seewis im Prättigau ha respinto l'iniziativa, così come il cantone in cui si trova."
3981,46.3,46.3,53.7,"Breil/Brigels GR","Bocciata l'iniziativa per una 13esima mensilità AVS nel comune di Breil/Brigels, dove il 53,7 per cento dei cittadini ha votato ""no"". Breil/Brigels ha respinto l'iniziativa, così come il cantone in cui si trova."
3982,53.8,53.8,46.2,"Disentis/Mustér GR","L'iniziativa per una 13esima mensilità AVS è stata accolta dai cittadini di Disentis/Mustér, dove i voti a favore sono stati il 53,8 per cento. Disentis/Mustér ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3983,26.9,26.9,73.1,"Medel (Lucmagn) GR","Gli elettori di Medel (Lucmagn) hanno respinto l'iniziativa per una 13esima mensilità AVS con il 73,1 per cento di voti contrari. Medel (Lucmagn) ha respinto l'iniziativa, così come il cantone in cui si trova."
3985,45.6,45.6,54.4,"Sumvitg GR","L'iniziativa per una 13esima mensilità AVS non ha attecchito sugli elettori di Sumvitg, dove ha totalizzato il 54,4 per cento di voti contrari. Sumvitg ha respinto l'iniziativa, così come il cantone in cui si trova."
3986,47.2,47.2,52.8,"Tujetsch GR","A Tujetsch non ha avuto successo l'iniziativa per una 13esima mensilità AVS. Il 52,8 per cento degli elettori ha votato ""no"". Tujetsch ha respinto l'iniziativa, così come il cantone in cui si trova."
3987,80.8,80.8,19.2,"Trun GR","Nel comune di Trun è stata accolta l'iniziativa per una 13esima mensilità AVS. Il ""sì"" ha totalizzato il 80,8 per cento dei voti. Trun ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3988,86.3,86.3,13.7,"Obersaxen Mundaun GR","I cittadini di Obersaxen Mundaun hanno accolto l'iniziativa per una 13esima mensilità AVS con il 86,3 per cento di voti a favore. Obersaxen Mundaun ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
