"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6076,44.5,44.5,55.5,"Obergoms (VS)","Les habitants d'Obergoms rejettent l'initiative pour le versement d'une 13e rente AVS avec 55,5 pour cent de non. Obergoms a rejeté l'initiative, contrairement à son canton."
6077,33.2,33.2,66.8,"Goms (VS)","Les habitants de Goms s'opposent à l'initiative pour le versement d'une 13e rente AVS avec 66,8 pour cent de non. Goms a rejeté l'initiative, contrairement à son canton."
6082,84.5,84.5,15.5,"Ayent (VS)","A Ayent, les habitants sont favorables à l'initiative pour le versement d'une 13e rente AVS avec 84,5 pour cent des suffrages. Ayent a approuvé l'initiative, tout comme son canton."
6083,48.8,48.8,51.2,"Evolène (VS)","L'initiative pour le versement d'une 13e rente AVS échoue à Evolène avec 51,2 pour cent des suffrages. Evolène a rejeté l'initiative, contrairement à son canton."
6084,36.2,36.2,63.8,"Hérémence (VS)","Les habitants de Hérémence s'opposent à l'initiative pour le versement d'une 13e rente AVS avec 63,8 pour cent de non. Hérémence a rejeté l'initiative, contrairement à son canton."
6087,44.9,44.9,55.1,"Saint-Martin (VS)","Les habitants de Saint-Martin (VS) s'opposent à l'initiative pour le versement d'une 13e rente AVS avec 55,1 pour cent de non. Saint-Martin (VS) a rejeté l'initiative, contrairement à son canton."
6089,42.6,42.6,57.4,"Vex (VS)","Les habitants de Vex s'opposent à l'initiative pour le versement d'une 13e rente AVS avec 57,4 pour cent de non. Vex a rejeté l'initiative, contrairement à son canton."
6090,18,18,82,"Mont-Noble (VS)","Les habitants de Mont-Noble rejettent l'initiative pour le versement d'une 13e rente AVS avec 82 pour cent de non. Mont-Noble a rejeté l'initiative, contrairement à son canton."
6101,59.9,59.9,40.1,"Agarn (VS)","L'initiative pour le versement d'une 13e rente AVS passe la rampe à Agarn avec 59,9 pour cent de oui. Agarn a approuvé l'initiative, tout comme son canton."
6102,92.4,92.4,7.6,"Albinen (VS)","Les habitants d'Albinen approuvent l'initiative pour le versement d'une 13e rente AVS avec 92,4 pour cent des voix. Albinen a approuvé l'initiative, tout comme son canton."
6104,40.8,40.8,59.2,"Ergisch (VS)","L'initiative pour le versement d'une 13e rente AVS ne passe pas la rampe à Ergisch avec 59,2 pour cent de non. Ergisch a rejeté l'initiative, contrairement à son canton."
6109,53.2,53.2,46.8,"Inden (VS)","L'initiative pour le versement d'une 13e rente AVS passe la rampe à Inden avec 53,2 pour cent de oui. Inden a approuvé l'initiative, tout comme son canton."
6110,32.2,32.2,67.8,"Loèche (VS)","L'initiative pour le versement d'une 13e rente AVS échoue à Loèche avec 67,8 pour cent des suffrages. Loèche a rejeté l'initiative, contrairement à son canton."
6111,38.9,38.9,61.1,"Loèche-les-Bains (VS)","L'initiative pour le versement d'une 13e rente AVS échoue à Loèche-les-Bains avec 61,1 pour cent des suffrages. Loèche-les-Bains a rejeté l'initiative, contrairement à son canton."
6112,18.1,18.1,81.9,"Oberems (VS)","L'initiative pour le versement d'une 13e rente AVS ne passe pas la rampe à Oberems avec 81,9 pour cent de non. Oberems a rejeté l'initiative, contrairement à son canton."
6113,33.3,33.3,66.7,"Salquenen (VS)","Les habitants de Salquenen s'opposent à l'initiative pour le versement d'une 13e rente AVS avec 66,7 pour cent de non. Salquenen a rejeté l'initiative, contrairement à son canton."
6116,92.6,92.6,7.4,"Varone (VS)","Les habitants de Varone approuvent l'initiative pour le versement d'une 13e rente AVS avec 92,6 pour cent des voix. Varone a approuvé l'initiative, tout comme son canton."
6117,11.2,11.2,88.8,"Guttet-Feschel (VS)","Les habitants de Guttet-Feschel rejettent l'initiative pour le versement d'une 13e rente AVS avec 88,8 pour cent de non. Guttet-Feschel a rejeté l'initiative, contrairement à son canton."
6118,64,64,36,"Gampel-Bratsch (VS)","L'initiative pour le versement d'une 13e rente AVS passe la rampe à Gampel-Bratsch avec 64 pour cent de oui. Gampel-Bratsch a approuvé l'initiative, tout comme son canton."
6119,81.3,81.3,18.7,"Turtmann-Unterems (VS)","L'initiative pour le versement d'une 13e rente AVS passe la rampe à Turtmann-Unterems avec 81,3 pour cent de oui. Turtmann-Unterems a approuvé l'initiative, tout comme son canton."
6131,32,32,68,"Bovernier (VS)","C'est non à 68 pour cent à l'initiative pour le versement d'une 13e rente AVS à Bovernier. Bovernier a rejeté l'initiative, contrairement à son canton."
6133,18.9,18.9,81.1,"Fully (VS)","Les habitants de Fully s'opposent à l'initiative pour le versement d'une 13e rente AVS avec 81,1 pour cent de non. Fully a rejeté l'initiative, contrairement à son canton."
6134,17.7,17.7,82.3,"Isérables (VS)","L'initiative pour le versement d'une 13e rente AVS échoue à Isérables avec 82,3 pour cent des suffrages. Isérables a rejeté l'initiative, contrairement à son canton."
6135,32.3,32.3,67.7,"Leytron (VS)","L'initiative pour le versement d'une 13e rente AVS échoue à Leytron avec 67,7 pour cent des suffrages. Leytron a rejeté l'initiative, contrairement à son canton."
6136,48.6,48.6,51.4,"Martigny (VS)","L'initiative pour le versement d'une 13e rente AVS échoue à Martigny avec 51,4 pour cent des suffrages. Martigny a rejeté l'initiative, contrairement à son canton."
6137,25.9,25.9,74.1,"Martigny-Combe (VS)","A Martigny-Combe, les habitants sont défavorables à l'initiative pour le versement d'une 13e rente AVS avec 74,1 pour cent des voix. Martigny-Combe a rejeté l'initiative, contrairement à son canton."
6139,42.5,42.5,57.5,"Riddes (VS)","L'initiative pour le versement d'une 13e rente AVS ne passe pas la rampe à Riddes avec 57,5 pour cent de non. Riddes a rejeté l'initiative, contrairement à son canton."
6140,52.4,52.4,47.6,"Saillon (VS)","Les électeurs de Saillon valident l'initiative pour le versement d'une 13e rente AVS avec 52,4 pour cent des voix. Saillon a approuvé l'initiative, tout comme son canton."
6141,70.6,70.6,29.4,"Saxon (VS)","A Saxon, les habitants sont favorables à l'initiative pour le versement d'une 13e rente AVS avec 70,6 pour cent des suffrages. Saxon a approuvé l'initiative, tout comme son canton."
6142,12.3,12.3,87.7,"Trient (VS)","Les habitants de Trient rejettent l'initiative pour le versement d'une 13e rente AVS avec 87,7 pour cent de non. Trient a rejeté l'initiative, contrairement à son canton."
6151,33.6,33.6,66.4,"Champéry (VS)","A Champéry, les habitants sont défavorables à l'initiative pour le versement d'une 13e rente AVS avec 66,4 pour cent des voix. Champéry a rejeté l'initiative, contrairement à son canton."
6152,43.9,43.9,56.1,"Collombey-Muraz (VS)","L'initiative pour le versement d'une 13e rente AVS échoue à Collombey-Muraz avec 56,1 pour cent des suffrages. Collombey-Muraz a rejeté l'initiative, contrairement à son canton."
6153,56.2,56.2,43.8,"Monthey (VS)","A Monthey, les habitants disent oui à 56,2 pour cent à l'initiative pour une 13 rente AVS. Monthey a approuvé l'initiative, tout comme son canton."
6154,63.4,63.4,36.6,"Port-Valais (VS)","A Port-Valais, les habitants sont favorables à l'initiative pour le versement d'une 13e rente AVS avec 63,4 pour cent des suffrages. Port-Valais a approuvé l'initiative, tout comme son canton."
6155,19.4,19.4,80.6,"Saint-Gingolph (VS)","A Saint-Gingolph, les habitants disent non à 80,6 pour cent à l'initiative pour le versement d'une 13e rente AVS. Saint-Gingolph a rejeté l'initiative, contrairement à son canton."
6156,81.5,81.5,18.5,"Troistorrents (VS)","Les habitants de Troistorrents acceptent l'initiative pour le versement d'une 13e rente AVS avec 81,5 pour cent de oui. Troistorrents a approuvé l'initiative, tout comme son canton."
6157,54,54,46,"Val-d'Illiez (VS)","A Val-d'Illiez, les habitants sont favorables à l'initiative pour le versement d'une 13e rente AVS avec 54 pour cent des suffrages. Val-d'Illiez a approuvé l'initiative, tout comme son canton."
6158,39.5,39.5,60.5,"Vionnaz (VS)","A Vionnaz, les habitants sont défavorables à l'initiative pour le versement d'une 13e rente AVS avec 60,5 pour cent des voix. Vionnaz a rejeté l'initiative, contrairement à son canton."
6159,82,82,18,"Vouvry (VS)","A Vouvry, les habitants sont favorables à l'initiative pour le versement d'une 13e rente AVS avec 82 pour cent des suffrages. Vouvry a approuvé l'initiative, tout comme son canton."
6172,67.7,67.7,32.3,"Bister (VS)","Les habitants de Bister approuvent l'initiative pour le versement d'une 13e rente AVS avec 67,7 pour cent des voix. Bister a approuvé l'initiative, tout comme son canton."
6173,98.7,98.7,1.3,"Bitsch (VS)","A Bitsch, les habitants sont favorables à l'initiative pour le versement d'une 13e rente AVS avec 98,7 pour cent des suffrages. Le plus fort pourcentage de oui en Valais a été obtenu à Bitsch."
6177,34.4,34.4,65.6,"Grengiols (VS)","A Grengiols, les habitants sont défavorables à l'initiative pour le versement d'une 13e rente AVS avec 65,6 pour cent des voix. Grengiols a rejeté l'initiative, contrairement à son canton."
6181,40,40,60,"Riederalp (VS)","L'initiative pour le versement d'une 13e rente AVS ne passe pas la rampe à Riederalp avec 60 pour cent de non. Riederalp a rejeté l'initiative, contrairement à son canton."
6191,44,44,56,"Ausserberg (VS)","A Ausserberg, les habitants disent non à 56 pour cent à l'initiative pour le versement d'une 13e rente AVS. Ausserberg a rejeté l'initiative, contrairement à son canton."
6192,92.7,92.7,7.3,"Blatten (VS)","L'initiative pour le versement d'une 13e rente AVS passe la rampe à Blatten avec 92,7 pour cent de oui. Blatten a approuvé l'initiative, tout comme son canton."
6193,47.6,47.6,52.4,"Bürchen (VS)","L'initiative pour le versement d'une 13e rente AVS ne passe pas la rampe à Bürchen avec 52,4 pour cent de non. Bürchen a rejeté l'initiative, contrairement à son canton."
6194,57.2,57.2,42.8,"Eischoll (VS)","A Eischoll, les habitants disent oui à 57,2 pour cent à l'initiative pour une 13 rente AVS. Eischoll a approuvé l'initiative, tout comme son canton."
6195,74.5,74.5,25.5,"Ferden (VS)","A Ferden, les habitants sont favorables à l'initiative pour le versement d'une 13e rente AVS avec 74,5 pour cent des suffrages. Ferden a approuvé l'initiative, tout comme son canton."
6197,70.4,70.4,29.6,"Kippel (VS)","A Kippel, les habitants disent oui à 70,4 pour cent à l'initiative pour une 13 rente AVS. Kippel a approuvé l'initiative, tout comme son canton."
6198,55.2,55.2,44.8,"Niedergesteln (VS)","Les habitants de Niedergesteln approuvent l'initiative pour le versement d'une 13e rente AVS avec 55,2 pour cent des voix. Niedergesteln a approuvé l'initiative, tout comme son canton."
6199,57.5,57.5,42.5,"Rarogne (VS)","Les habitants de Rarogne acceptent l'initiative pour le versement d'une 13e rente AVS avec 57,5 pour cent de oui. Rarogne a approuvé l'initiative, tout comme son canton."
6201,64.7,64.7,35.3,"Unterbäch (VS)","Les habitants d'Unterbäch approuvent l'initiative pour le versement d'une 13e rente AVS avec 64,7 pour cent des voix. Unterbäch a approuvé l'initiative, tout comme son canton."
6202,70.7,70.7,29.3,"Wiler (Lötschen) (VS)","A Wiler (Lötschen), les habitants sont favorables à l'initiative pour le versement d'une 13e rente AVS avec 70,7 pour cent des suffrages. Wiler (Lötschen) a approuvé l'initiative, tout comme son canton."
6203,64.9,64.9,35.1,"Mörel-Filet (VS)","Les habitants de Mörel-Filet approuvent l'initiative pour le versement d'une 13e rente AVS avec 64,9 pour cent des voix. Mörel-Filet a approuvé l'initiative, tout comme son canton."
6204,35.1,35.1,64.9,"Steg-Hohtenn (VS)","L'initiative pour le versement d'une 13e rente AVS échoue à Steg-Hohtenn avec 64,9 pour cent des suffrages. Steg-Hohtenn a rejeté l'initiative, contrairement à son canton."
6205,68.4,68.4,31.6,"Bettmeralp (VS)","L'initiative pour le versement d'une 13e rente AVS passe la rampe à Bettmeralp avec 68,4 pour cent de oui. Bettmeralp a approuvé l'initiative, tout comme son canton."
6211,14.6,14.6,85.4,"Collonges (VS)","L'initiative pour le versement d'une 13e rente AVS ne passe pas la rampe à Collonges avec 85,4 pour cent de non. Collonges a rejeté l'initiative, contrairement à son canton."
6212,38.7,38.7,61.3,"Dorénaz (VS)","C'est non à 61,3 pour cent à l'initiative pour le versement d'une 13e rente AVS à Dorénaz. Dorénaz a rejeté l'initiative, contrairement à son canton."
6213,68.5,68.5,31.5,"Evionnaz (VS)","A Evionnaz, les habitants disent oui à 68,5 pour cent à l'initiative pour une 13 rente AVS. Evionnaz a approuvé l'initiative, tout comme son canton."
6214,44.4,44.4,55.6,"Finhaut (VS)","L'initiative pour le versement d'une 13e rente AVS ne passe pas la rampe à Finhaut avec 55,6 pour cent de non. Finhaut a rejeté l'initiative, contrairement à son canton."
6215,32.5,32.5,67.5,"Massongex (VS)","Les habitants de Massongex rejettent l'initiative pour le versement d'une 13e rente AVS avec 67,5 pour cent de non. Massongex a rejeté l'initiative, contrairement à son canton."
6217,31,31,69,"Saint-Maurice (VS)","A Saint-Maurice, les habitants disent non à 69 pour cent à l'initiative pour le versement d'une 13e rente AVS. Saint-Maurice a rejeté l'initiative, contrairement à son canton."
6218,40.7,40.7,59.3,"Salvan (VS)","L'initiative pour le versement d'une 13e rente AVS ne passe pas la rampe à Salvan avec 59,3 pour cent de non. Salvan a rejeté l'initiative, contrairement à son canton."
6219,27.4,27.4,72.6,"Vernayaz (VS)","A Vernayaz, les habitants disent non à 72,6 pour cent à l'initiative pour le versement d'une 13e rente AVS. Vernayaz a rejeté l'initiative, contrairement à son canton."
6220,44.8,44.8,55.2,"Vérossaz (VS)","C'est non à 55,2 pour cent à l'initiative pour le versement d'une 13e rente AVS à Vérossaz. Vérossaz a rejeté l'initiative, contrairement à son canton."
6232,49.6,49.6,50.4,"Chalais (VS)","Les habitants de Chalais s'opposent à l'initiative pour le versement d'une 13e rente AVS avec 50,4 pour cent de non. Chalais a rejeté l'initiative, contrairement à son canton."
6235,64.8,64.8,35.2,"Chippis (VS)","Les habitants de Chippis acceptent l'initiative pour le versement d'une 13e rente AVS avec 64,8 pour cent de oui. Chippis a approuvé l'initiative, tout comme son canton."
6238,62.9,62.9,37.1,"Grône (VS)","A Grône, les habitants sont favorables à l'initiative pour le versement d'une 13e rente AVS avec 62,9 pour cent des suffrages. Grône a approuvé l'initiative, tout comme son canton."
6239,90.1,90.1,9.9,"Icogne (VS)","Les électeurs d'Icogne valident l'initiative pour le versement d'une 13e rente AVS avec 90,1 pour cent des voix. Icogne a approuvé l'initiative, tout comme son canton."
6240,13.8,13.8,86.2,"Lens (VS)","L'initiative pour le versement d'une 13e rente AVS échoue à Lens avec 86,2 pour cent des suffrages. Lens a rejeté l'initiative, contrairement à son canton."
6246,74.7,74.7,25.3,"Saint-Léonard (VS)","Les habitants de Saint-Léonard approuvent l'initiative pour le versement d'une 13e rente AVS avec 74,7 pour cent des voix. Saint-Léonard a approuvé l'initiative, tout comme son canton."
6248,34.8,34.8,65.2,"Sierre (VS)","C'est non à 65,2 pour cent à l'initiative pour le versement d'une 13e rente AVS à Sierre. Sierre a rejeté l'initiative, contrairement à son canton."
6252,66.3,66.3,33.7,"Anniviers (VS)","L'initiative pour le versement d'une 13e rente AVS passe la rampe à Anniviers avec 66,3 pour cent de oui. Anniviers a approuvé l'initiative, tout comme son canton."
6253,18.9,18.9,81.1,"Crans-Montana (VS)","C'est non à 81,1 pour cent à l'initiative pour le versement d'une 13e rente AVS à Crans-Montana. Crans-Montana a rejeté l'initiative, contrairement à son canton."
6254,52.8,52.8,47.2,"Noble-Contrée (VS)","Les habitants de Noble-Contrée approuvent l'initiative pour le versement d'une 13e rente AVS avec 52,8 pour cent des voix. Noble-Contrée a approuvé l'initiative, tout comme son canton."
6261,17,17,83,"Arbaz (VS)","C'est non à 83 pour cent à l'initiative pour le versement d'une 13e rente AVS à Arbaz. Arbaz a rejeté l'initiative, contrairement à son canton."
6263,44,44,56,"Grimisuat (VS)","L'initiative pour le versement d'une 13e rente AVS ne passe pas la rampe à Grimisuat avec 56 pour cent de non. Grimisuat a rejeté l'initiative, contrairement à son canton."
6265,58.1,58.1,41.9,"Savièse (VS)","Les habitants de Savièse acceptent l'initiative pour le versement d'une 13e rente AVS avec 58,1 pour cent de oui. Savièse a approuvé l'initiative, tout comme son canton."
6266,86.7,86.7,13.3,"Sion (VS)","L'initiative pour le versement d'une 13e rente AVS passe la rampe à Sion avec 86,7 pour cent de oui. Sion a approuvé l'initiative, tout comme son canton."
6267,89.4,89.4,10.6,"Veysonnaz (VS)","C'est oui à 89,4 pour cent à l'initiative pour le versement d'une 13e rente AVS à Veysonnaz. Veysonnaz a approuvé l'initiative, tout comme son canton."
6281,25.7,25.7,74.3,"Baltschieder (VS)","L'initiative pour le versement d'une 13e rente AVS échoue à Baltschieder avec 74,3 pour cent des suffrages. Baltschieder a rejeté l'initiative, contrairement à son canton."
6282,55.3,55.3,44.7,"Eisten (VS)","A Eisten, les habitants sont favorables à l'initiative pour le versement d'une 13e rente AVS avec 55,3 pour cent des suffrages. Eisten a approuvé l'initiative, tout comme son canton."
6283,49.9,49.9,50.1,"Embd (VS)","Les habitants d'Embd rejettent l'initiative pour le versement d'une 13e rente AVS avec 50,1 pour cent de non. Embd a rejeté l'initiative, contrairement à son canton."
6285,77.6,77.6,22.4,"Grächen (VS)","A Grächen, les habitants disent oui à 77,6 pour cent à l'initiative pour une 13 rente AVS. Grächen a approuvé l'initiative, tout comme son canton."
6286,48.6,48.6,51.4,"Lalden (VS)","A Lalden, les habitants disent non à 51,4 pour cent à l'initiative pour le versement d'une 13e rente AVS. Lalden a rejeté l'initiative, contrairement à son canton."
6287,57.2,57.2,42.8,"Randa (VS)","Les habitants de Randa approuvent l'initiative pour le versement d'une 13e rente AVS avec 57,2 pour cent des voix. Randa a approuvé l'initiative, tout comme son canton."
6288,30,30,70,"Saas-Almagell (VS)","C'est non à 70 pour cent à l'initiative pour le versement d'une 13e rente AVS à Saas-Almagell. Saas-Almagell a rejeté l'initiative, contrairement à son canton."
6289,53.5,53.5,46.5,"Saas-Balen (VS)","Les habitants de Saas-Balen approuvent l'initiative pour le versement d'une 13e rente AVS avec 53,5 pour cent des voix. Saas-Balen a approuvé l'initiative, tout comme son canton."
6290,51,51,49,"Saas-Fee (VS)","A Saas-Fee, les habitants sont favorables à l'initiative pour le versement d'une 13e rente AVS avec 51 pour cent des suffrages. Saas-Fee a approuvé l'initiative, tout comme son canton."
6291,58.4,58.4,41.6,"Saas-Grund (VS)","A Saas-Grund, les habitants sont favorables à l'initiative pour le versement d'une 13e rente AVS avec 58,4 pour cent des suffrages. Saas-Grund a approuvé l'initiative, tout comme son canton."
6292,70.8,70.8,29.2,"Saint-Nicolas (VS)","A Saint-Nicolas, les habitants disent oui à 70,8 pour cent à l'initiative pour une 13 rente AVS. Saint-Nicolas a approuvé l'initiative, tout comme son canton."
6293,12.5,12.5,87.5,"Stalden (VS)","A Stalden (VS), les habitants disent non à 87,5 pour cent à l'initiative pour le versement d'une 13e rente AVS. Stalden (VS) a rejeté l'initiative, contrairement à son canton."
6294,34.8,34.8,65.2,"Staldenried (VS)","Les habitants de Staldenried rejettent l'initiative pour le versement d'une 13e rente AVS avec 65,2 pour cent de non. Staldenried a rejeté l'initiative, contrairement à son canton."
6295,31.4,31.4,68.6,"Täsch (VS)","C'est non à 68,6 pour cent à l'initiative pour le versement d'une 13e rente AVS à Täsch. Täsch a rejeté l'initiative, contrairement à son canton."
6296,83.5,83.5,16.5,"Törbel (VS)","C'est oui à 83,5 pour cent à l'initiative pour le versement d'une 13e rente AVS à Törbel. Törbel a approuvé l'initiative, tout comme son canton."
6297,62.4,62.4,37.6,"Viège (VS)","L'initiative pour le versement d'une 13e rente AVS passe la rampe à Viège avec 62,4 pour cent de oui. Viège a approuvé l'initiative, tout comme son canton."
6298,30.9,30.9,69.1,"Visperterminen (VS)","C'est non à 69,1 pour cent à l'initiative pour le versement d'une 13e rente AVS à Visperterminen. Visperterminen a rejeté l'initiative, contrairement à son canton."
6299,95.6,95.6,4.4,"Zeneggen (VS)","L'initiative pour le versement d'une 13e rente AVS passe la rampe à Zeneggen avec 95,6 pour cent de oui. Zeneggen a approuvé l'initiative, tout comme son canton."
6300,17.3,17.3,82.7,"Zermatt (VS)","A Zermatt, les habitants sont défavorables à l'initiative pour le versement d'une 13e rente AVS avec 82,7 pour cent des voix. Zermatt a rejeté l'initiative, contrairement à son canton."
