"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
6140,18.7,18.7,81.3,"Saillon VS","NA NA"
6141,63.4,63.4,36.6,"Saxon VS","repousser l'heure de fermeture des magasins à 19h00 tous les soirs de la semaine NA"
6142,43.8,43.8,56.2,"Trient VS","NA NA"
6151,53.4,53.4,46.6,"Champéry VS","NA NA"
6152,45.8,45.8,54.2,"Collombey-Muraz VS","NA NA"
6153,7.9,7.9,92.1,"Monthey VS","NA NA"
6154,53.8,53.8,46.2,"Port-Valais VS","NA NA"
6155,15.4,15.4,84.6,"Saint-Gingolph VS","NA NA"
6156,52,52,48,"Troistorrents VS","NA NA"
6157,42.1,42.1,57.9,"Val-d'Illiez VS","NA NA"
6158,71,71,29,"Vionnaz VS","repousser l'heure de fermeture des magasins à 19h00 tous les soirs de la semaine NA"
6159,98.5,98.5,1.5,"Vouvry VS","NA NA"
6172,97,97,3,"Bister VS","NA NA"
6173,68,68,32,"Bitsch VS","NA NA"
6177,79,79,21,"Grengiols VS","repousser l'heure de fermeture des magasins à 19h00 tous les soirs de la semaine NA"
6181,49.9,49.9,50.1,"Riederalp VS","NA NA"
6191,15,15,85,"Ausserberg VS","NA NA"
6192,43.5,43.5,56.5,"Blatten VS","NA NA"
6193,23.7,23.7,76.3,"Bürchen VS","NA NA"
6194,89.4,89.4,10.6,"Eischoll VS","repousser l'heure de fermeture des magasins à 19h00 tous les soirs de la semaine NA"
6195,57.5,57.5,42.5,"Ferden VS","NA NA"
6197,52,52,48,"Kippel VS","repousser l'heure de fermeture des magasins à 19h00 tous les soirs de la semaine NA"
6198,82.2,82.2,17.8,"Niedergesteln VS","NA NA"
6199,28.6,28.6,71.4,"Raron VS","NA NA"
6201,92.8,92.8,7.2,"Unterbäch VS","NA NA"
6202,79.8,79.8,20.2,"Wiler (Lötschen) VS","repousser l'heure de fermeture des magasins à 19h00 tous les soirs de la semaine NA"
6203,31.2,31.2,68.8,"Mörel-Filet VS","NA NA"
6204,35.4,35.4,64.6,"Steg-Hohtenn VS","NA NA"
6205,45,45,55,"Bettmeralp VS","NA NA"
6211,98.2,98.2,1.8,"Collonges VS","NA NA"
6212,82.5,82.5,17.5,"Dorénaz VS","NA NA"
6213,72.3,72.3,27.7,"Evionnaz VS","repousser l'heure de fermeture des magasins à 19h00 tous les soirs de la semaine NA"
6214,38.7,38.7,61.3,"Finhaut VS","NA NA"
6215,42.3,42.3,57.7,"Massongex VS","NA NA"
6217,42.7,42.7,57.3,"Saint-Maurice VS","NA NA"
6218,75.5,75.5,24.5,"Salvan VS","NA NA"
6219,90.2,90.2,9.8,"Vernayaz VS","repousser l'heure de fermeture des magasins à 19h00 tous les soirs de la semaine NA"
6220,63.5,63.5,36.5,"Vérossaz VS","NA NA"
6232,60.8,60.8,39.2,"Chalais VS","NA NA"
6235,37.6,37.6,62.4,"Chippis VS","NA NA"
6238,38.3,38.3,61.7,"Grône VS","NA NA"
6239,57.8,57.8,42.2,"Icogne VS","repousser l'heure de fermeture des magasins à 19h00 tous les soirs de la semaine NA"
6240,30,30,70,"Lens VS","NA NA"
6246,41.4,41.4,58.6,"Saint-Léonard VS","NA NA"
6248,32.2,32.2,67.8,"Siders VS","NA NA"
6252,98.6,98.6,1.4,"Anniviers VS","NA NA"
6253,56.8,56.8,43.2,"Crans-Montana VS","NA NA"
6254,33.1,33.1,66.9,"Noble-Contrée VS","NA NA"
6261,54.7,54.7,45.3,"Arbaz VS","NA NA"
6263,95.3,95.3,4.7,"Grimisuat VS","NA NA"
6265,39.1,39.1,60.9,"Savièse VS","NA NA"
6266,96.1,96.1,3.9,"Sitten VS","NA NA"
6267,64.1,64.1,35.9,"Veysonnaz VS","NA NA"
6281,17.3,17.3,82.7,"Baltschieder VS","NA NA"
6282,83.5,83.5,16.5,"Eisten VS","NA NA"
6283,9.8,9.8,90.2,"Embd VS","NA NA"
6285,66.2,66.2,33.8,"Grächen VS","repousser l'heure de fermeture des magasins à 19h00 tous les soirs de la semaine NA"
6286,59.3,59.3,40.7,"Lalden VS","repousser l'heure de fermeture des magasins à 19h00 tous les soirs de la semaine NA"
6287,64.3,64.3,35.7,"Randa VS","NA NA"
6288,96.4,96.4,3.6,"Saas-Almagell VS","NA NA"
6289,24.5,24.5,75.5,"Saas-Balen VS","NA NA"
6290,79.1,79.1,20.9,"Saas-Fee VS","NA NA"
6291,79.9,79.9,20.1,"Saas-Grund VS","NA NA"
6292,51.4,51.4,48.6,"St. Niklaus VS","repousser l'heure de fermeture des magasins à 19h00 tous les soirs de la semaine NA"
6293,45.4,45.4,54.6,"Stalden VS","NA NA"
6294,91.2,91.2,8.8,"Staldenried VS","NA NA"
6295,48.8,48.8,51.2,"Täsch VS","NA NA"
6296,23.3,23.3,76.7,"Törbel VS","NA NA"
6297,34.8,34.8,65.2,"Visp VS","NA NA"
6298,20.3,20.3,79.7,"Visperterminen VS","NA NA"
6299,57.4,57.4,42.6,"Zeneggen VS","NA NA"
6300,95,95,5,"Zermatt VS","repousser l'heure de fermeture des magasins à 19h00 tous les soirs de la semaine NA"
