"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
5063,23.9,23.9,76.1,"Bedretto TI","Bocciata l'iniziativa per una 13esima mensilità AVS nel comune di Bedretto, dove il 76,1 per cento dei cittadini ha votato ""no"". Bedretto ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5064,78.4,78.4,21.6,"Bodio TI","A Bodio l'iniziativa per una 13esima mensilità AVS ha raggiunto il 78,4 per cento di voti a favore. Bodio ha accolto l'iniziativa, così come il cantone in cui si trova."
5071,48.2,48.2,51.8,"Dalpe TI","Gli elettori di Dalpe hanno respinto l'iniziativa per una 13esima mensilità AVS con il 51,8 per cento di voti contrari. Dalpe ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5072,11.3,11.3,88.7,"Faido TI","Gli elettori di Faido hanno respinto l'iniziativa per una 13esima mensilità AVS con il 88,7 per cento di voti contrari. Faido ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5073,77.2,77.2,22.8,"Giornico TI","L'iniziativa per una 13esima mensilità AVS è stata accolta dai cittadini di Giornico, dove i voti a favore sono stati il 77,2 per cento. Giornico ha accolto l'iniziativa, così come il cantone in cui si trova."
5076,68.3,68.3,31.7,"Personico TI","Il 68,3 per cento dei voti è stato favorevole all'iniziativa per una 13esima mensilità AVS nel comune di Personico. Personico ha accolto l'iniziativa, così come il cantone in cui si trova."
5077,35,35,65,"Pollegio TI","A Pollegio non ha avuto successo l'iniziativa per una 13esima mensilità AVS. Il 65 per cento degli elettori ha votato ""no"". Pollegio ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5078,79,79,21,"Prato (Leventina) TI","A Prato (Leventina) l'iniziativa per una 13esima mensilità AVS ha raggiunto il 79 per cento di voti a favore. Prato (Leventina) ha accolto l'iniziativa, così come il cantone in cui si trova."
5079,58.6,58.6,41.4,"Quinto TI","Il 58,6 per cento dei voti è stato favorevole all'iniziativa per una 13esima mensilità AVS nel comune di Quinto. Quinto ha accolto l'iniziativa, così come il cantone in cui si trova."
5091,30.7,30.7,69.3,"Ascona TI","L'iniziativa per una 13esima mensilità AVS non ha attecchito sugli elettori di Ascona, dove ha totalizzato il 69,3 per cento di voti contrari. Ascona ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5096,83.3,83.3,16.7,"Brione sopra Minusio TI","Nel comune di Brione sopra Minusio è stata accolta l'iniziativa per una 13esima mensilità AVS. Il ""sì"" ha totalizzato il 83,3 per cento dei voti. Brione sopra Minusio ha accolto l'iniziativa, così come il cantone in cui si trova."
5097,61.5,61.5,38.5,"Brissago TI","Successo tra gli elettori di Brissago per l'iniziativa per una 13esima mensilità AVS, che ha raccolto il 61,5 per cento di voti favorevoli. Brissago ha accolto l'iniziativa, così come il cantone in cui si trova."
5108,71.6,71.6,28.4,"Gordola TI","I cittadini di Gordola hanno accolto l'iniziativa per una 13esima mensilità AVS con il 71,6 per cento di voti a favore. Gordola ha accolto l'iniziativa, così come il cantone in cui si trova."
5112,66,66,34,"Lavertezzo TI","Nel comune di Lavertezzo è stata accolta l'iniziativa per una 13esima mensilità AVS. Il ""sì"" ha totalizzato il 66 per cento dei voti. Lavertezzo ha accolto l'iniziativa, così come il cantone in cui si trova."
5113,51.1,51.1,48.9,"Locarno TI","Nel comune di Locarno è stata accolta l'iniziativa per una 13esima mensilità AVS. Il ""sì"" ha totalizzato il 51,1 per cento dei voti. Locarno ha accolto l'iniziativa, così come il cantone in cui si trova."
5115,5.2,5.2,94.8,"Losone TI","Nel comune di Losone il 94,8 per cento dei cittadini si è espresso contrariamente all'iniziativa per una 13esima mensilità AVS. Losone ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5117,39.6,39.6,60.4,"Mergoscia TI","Gli elettori di Mergoscia hanno respinto l'iniziativa per una 13esima mensilità AVS con il 60,4 per cento di voti contrari. Mergoscia ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5118,73.4,73.4,26.6,"Minusio TI","L'iniziativa per una 13esima mensilità AVS è stata accolta dai cittadini di Minusio, dove i voti a favore sono stati il 73,4 per cento. Minusio ha accolto l'iniziativa, così come il cantone in cui si trova."
5120,26.7,26.7,73.3,"Muralto TI","A Muralto non ha avuto successo l'iniziativa per una 13esima mensilità AVS. Il 73,3 per cento degli elettori ha votato ""no"". Muralto ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5121,40.1,40.1,59.9,"Orselina TI","Nel comune di Orselina il 59,9 per cento dei cittadini si è espresso contrariamente all'iniziativa per una 13esima mensilità AVS. Orselina ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5125,58.9,58.9,41.1,"Ronco sopra Ascona TI","A Ronco sopra Ascona l'iniziativa per una 13esima mensilità AVS ha raggiunto il 58,9 per cento di voti a favore. Ronco sopra Ascona ha accolto l'iniziativa, così come il cantone in cui si trova."
5131,13.4,13.4,86.6,"Tenero-Contra TI","Il 86,6 per cento dei votanti di Tenero-Contra ha respinto l'iniziativa per una 13esima mensilità AVS. Tenero-Contra ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5136,74.4,74.4,25.6,"Onsernone TI","Nel comune di Onsernone è stata accolta l'iniziativa per una 13esima mensilità AVS. Il ""sì"" ha totalizzato il 74,4 per cento dei voti. Onsernone ha accolto l'iniziativa, così come il cantone in cui si trova."
5138,84.4,84.4,15.6,"Cugnasco-Gerra TI","Nel comune di Cugnasco-Gerra è stata accolta l'iniziativa per una 13esima mensilità AVS. Il ""sì"" ha totalizzato il 84,4 per cento dei voti. Cugnasco-Gerra ha accolto l'iniziativa, così come il cantone in cui si trova."
5141,54.5,54.5,45.5,"Agno TI","Il 54,5 per cento dei voti è stato favorevole all'iniziativa per una 13esima mensilità AVS nel comune di Agno. Agno ha accolto l'iniziativa, così come il cantone in cui si trova."
5143,70,70,30,"Aranno TI","Successo tra gli elettori di Aranno per l'iniziativa per una 13esima mensilità AVS, che ha raccolto il 70 per cento di voti favorevoli. Aranno ha accolto l'iniziativa, così come il cantone in cui si trova."
5144,61.6,61.6,38.4,"Arogno TI","Gli elettori di Arogno si sono espressi favoreli all'iniziativa per una 13esima mensilità AVS con il 61,6 per cento di ""sì"". Arogno ha accolto l'iniziativa, così come il cantone in cui si trova."
5146,23.7,23.7,76.3,"Astano TI","L'iniziativa per una 13esima mensilità AVS non ha attecchito sugli elettori di Astano, dove ha totalizzato il 76,3 per cento di voti contrari. Astano ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5148,84.3,84.3,15.7,"Bedano TI","L'iniziativa per una 13esima mensilità AVS è stata accolta dai cittadini di Bedano, dove i voti a favore sono stati il 84,3 per cento. Bedano ha accolto l'iniziativa, così come il cantone in cui si trova."
5149,41.9,41.9,58.1,"Bedigliora TI","A Bedigliora i votanti hanno affossato l'iniziativa per una 13esima mensilità AVS con il 58,1 per cento di ""no"". Bedigliora ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5151,22.1,22.1,77.9,"Bioggio TI","Gli elettori di Bioggio hanno respinto l'iniziativa per una 13esima mensilità AVS con il 77,9 per cento di voti contrari. Bioggio ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5154,67.4,67.4,32.6,"Bissone TI","Il 67,4 per cento dei voti è stato favorevole all'iniziativa per una 13esima mensilità AVS nel comune di Bissone. Bissone ha accolto l'iniziativa, così come il cantone in cui si trova."
5160,57.7,57.7,42.3,"Brusino Arsizio TI","Nel comune di Brusino Arsizio è stata accolta l'iniziativa per una 13esima mensilità AVS. Il ""sì"" ha totalizzato il 57,7 per cento dei voti. Brusino Arsizio ha accolto l'iniziativa, così come il cantone in cui si trova."
5161,42.9,42.9,57.1,"Cademario TI","Bocciata l'iniziativa per una 13esima mensilità AVS nel comune di Cademario, dove il 57,1 per cento dei cittadini ha votato ""no"". Cademario ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5162,53.5,53.5,46.5,"Cadempino TI","L'iniziativa per una 13esima mensilità AVS è stata accolta dai cittadini di Cadempino, dove i voti a favore sono stati il 53,5 per cento. Cadempino ha accolto l'iniziativa, così come il cantone in cui si trova."
5167,76.2,76.2,23.8,"Canobbio TI","Il 76,2 per cento dei voti è stato favorevole all'iniziativa per una 13esima mensilità AVS nel comune di Canobbio. Canobbio ha accolto l'iniziativa, così come il cantone in cui si trova."
5171,57.5,57.5,42.5,"Caslano TI","Successo tra gli elettori di Caslano per l'iniziativa per una 13esima mensilità AVS, che ha raccolto il 57,5 per cento di voti favorevoli. Caslano ha accolto l'iniziativa, così come il cantone in cui si trova."
5176,68.8,68.8,31.2,"Comano TI","Successo tra gli elettori di Comano per l'iniziativa per una 13esima mensilità AVS, che ha raccolto il 68,8 per cento di voti favorevoli. Comano ha accolto l'iniziativa, così come il cantone in cui si trova."
5180,68.4,68.4,31.6,"Cureglia TI","L'iniziativa per una 13esima mensilità AVS è stata accolta dai cittadini di Cureglia, dove i voti a favore sono stati il 68,4 per cento. Cureglia ha accolto l'iniziativa, così come il cantone in cui si trova."
5181,34.5,34.5,65.5,"Curio TI","Il 65,5 per cento dei votanti di Curio ha respinto l'iniziativa per una 13esima mensilità AVS. Curio ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5186,52.6,52.6,47.4,"Grancia TI","I cittadini di Grancia hanno accolto l'iniziativa per una 13esima mensilità AVS con il 52,6 per cento di voti a favore. Grancia ha accolto l'iniziativa, così come il cantone in cui si trova."
5187,26.1,26.1,73.9,"Gravesano TI","L'iniziativa per una 13esima mensilità AVS non ha attecchito sugli elettori di Gravesano, dove ha totalizzato il 73,9 per cento di voti contrari. Gravesano ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5189,26.1,26.1,73.9,"Lamone TI","L'iniziativa per una 13esima mensilità AVS non ha attecchito sugli elettori di Lamone, dove ha totalizzato il 73,9 per cento di voti contrari. Lamone ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5192,48.1,48.1,51.9,"Lugano TI","Il 51,9 per cento dei votanti di Lugano ha respinto l'iniziativa per una 13esima mensilità AVS. Lugano ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5193,87.1,87.1,12.9,"Magliaso TI","L'iniziativa per una 13esima mensilità AVS è stata accolta dai cittadini di Magliaso, dove i voti a favore sono stati il 87,1 per cento. Magliaso ha accolto l'iniziativa, così come il cantone in cui si trova."
5194,49.5,49.5,50.5,"Manno TI","Nel comune di Manno il 50,5 per cento dei cittadini si è espresso contrariamente all'iniziativa per una 13esima mensilità AVS. Manno ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5196,19.2,19.2,80.8,"Massagno TI","Gli elettori di Massagno hanno respinto l'iniziativa per una 13esima mensilità AVS con il 80,8 per cento di voti contrari. Massagno ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5198,9.7,9.7,90.3,"Melide TI","Bocciata l'iniziativa per una 13esima mensilità AVS nel comune di Melide, dove il 90,3 per cento dei cittadini ha votato ""no"". Melide ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5199,82.9,82.9,17.1,"Mezzovico-Vira TI","Gli elettori di Mezzovico-Vira si sono espressi favoreli all'iniziativa per una 13esima mensilità AVS con il 82,9 per cento di ""sì"". Mezzovico-Vira ha accolto l'iniziativa, così come il cantone in cui si trova."
5200,46.3,46.3,53.7,"Miglieglia TI","Nel comune di Miglieglia il 53,7 per cento dei cittadini si è espresso contrariamente all'iniziativa per una 13esima mensilità AVS. Miglieglia ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5203,54.1,54.1,45.9,"Morcote TI","L'iniziativa per una 13esima mensilità AVS è stata accolta dai cittadini di Morcote, dove i voti a favore sono stati il 54,1 per cento. Morcote ha accolto l'iniziativa, così come il cantone in cui si trova."
5205,90.2,90.2,9.8,"Muzzano TI","L'iniziativa per una 13esima mensilità AVS è stata accolta dai cittadini di Muzzano, dove i voti a favore sono stati il 90,2 per cento. Muzzano ha accolto l'iniziativa, così come il cantone in cui si trova."
5206,96.9,96.9,3.1,"Neggio TI","Nel comune di Neggio è stata accolta l'iniziativa per una 13esima mensilità AVS. Il ""sì"" ha totalizzato il 96,9 per cento dei voti. Nel canton Ticino, il maggior numero di voti a favore dell'iniziativa è stato raccolto a Neggio."
5207,69.8,69.8,30.2,"Novaggio TI","Successo tra gli elettori di Novaggio per l'iniziativa per una 13esima mensilità AVS, che ha raccolto il 69,8 per cento di voti favorevoli. Novaggio ha accolto l'iniziativa, così come il cantone in cui si trova."
5208,89.7,89.7,10.3,"Origlio TI","A Origlio l'iniziativa per una 13esima mensilità AVS ha raggiunto il 89,7 per cento di voti a favore. Origlio ha accolto l'iniziativa, così come il cantone in cui si trova."
5210,25.2,25.2,74.8,"Paradiso TI","Nel comune di Paradiso il 74,8 per cento dei cittadini si è espresso contrariamente all'iniziativa per una 13esima mensilità AVS. Paradiso ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5212,82.3,82.3,17.7,"Ponte Capriasca TI","Gli elettori di Ponte Capriasca si sono espressi favoreli all'iniziativa per una 13esima mensilità AVS con il 82,3 per cento di ""sì"". Ponte Capriasca ha accolto l'iniziativa, così come il cantone in cui si trova."
5214,57.4,57.4,42.6,"Porza TI","Gli elettori di Porza si sono espressi favoreli all'iniziativa per una 13esima mensilità AVS con il 57,4 per cento di ""sì"". Porza ha accolto l'iniziativa, così come il cantone in cui si trova."
5216,17.2,17.2,82.8,"Pura TI","Il 82,8 per cento dei votanti di Pura ha respinto l'iniziativa per una 13esima mensilità AVS. Pura ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5221,47.4,47.4,52.6,"Savosa TI","Gli elettori di Savosa hanno respinto l'iniziativa per una 13esima mensilità AVS con il 52,6 per cento di voti contrari. Savosa ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5225,29.3,29.3,70.7,"Sorengo TI","A Sorengo i votanti hanno affossato l'iniziativa per una 13esima mensilità AVS con il 70,7 per cento di ""no"". Sorengo ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5226,40,40,60,"Capriasca TI","A Capriasca non ha avuto successo l'iniziativa per una 13esima mensilità AVS. Il 60 per cento degli elettori ha votato ""no"". Capriasca ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5227,22.7,22.7,77.3,"Torricella-Taverne TI","A Torricella-Taverne i votanti hanno affossato l'iniziativa per una 13esima mensilità AVS con il 77,3 per cento di ""no"". Torricella-Taverne ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5230,54.1,54.1,45.9,"Vernate TI","Gli elettori di Vernate si sono espressi favoreli all'iniziativa per una 13esima mensilità AVS con il 54,1 per cento di ""sì"". Vernate ha accolto l'iniziativa, così come il cantone in cui si trova."
5231,15.6,15.6,84.4,"Vezia TI","Il 84,4 per cento dei votanti di Vezia ha respinto l'iniziativa per una 13esima mensilità AVS. Vezia ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5233,42.8,42.8,57.2,"Vico Morcote TI","Il 57,2 per cento dei votanti di Vico Morcote ha respinto l'iniziativa per una 13esima mensilità AVS. Vico Morcote ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5236,69.3,69.3,30.7,"Collina d'Oro TI","A Collina d'Oro l'iniziativa per una 13esima mensilità AVS ha raggiunto il 69,3 per cento di voti a favore. Collina d'Oro ha accolto l'iniziativa, così come il cantone in cui si trova."
5237,76.7,76.7,23.3,"Alto Malcantone TI","Gli elettori di Alto Malcantone si sono espressi favoreli all'iniziativa per una 13esima mensilità AVS con il 76,7 per cento di ""sì"". Alto Malcantone ha accolto l'iniziativa, così come il cantone in cui si trova."
5238,35.4,35.4,64.6,"Monteceneri TI","Nel comune di Monteceneri il 64,6 per cento dei cittadini si è espresso contrariamente all'iniziativa per una 13esima mensilità AVS. Monteceneri ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5239,55,55,45,"Tresa TI","Il 55 per cento dei voti è stato favorevole all'iniziativa per una 13esima mensilità AVS nel comune di Tresa. Tresa ha accolto l'iniziativa, così come il cantone in cui si trova."
5240,45.8,45.8,54.2,"Val Mara TI","Il 54,2 per cento dei votanti di Val Mara ha respinto l'iniziativa per una 13esima mensilità AVS. Val Mara ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5242,43.8,43.8,56.2,"Balerna TI","Il 56,2 per cento dei votanti di Balerna ha respinto l'iniziativa per una 13esima mensilità AVS. Balerna ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5249,84.8,84.8,15.2,"Castel San Pietro TI","Successo tra gli elettori di Castel San Pietro per l'iniziativa per una 13esima mensilità AVS, che ha raccolto il 84,8 per cento di voti favorevoli. Castel San Pietro ha accolto l'iniziativa, così come il cantone in cui si trova."
5250,49.9,49.9,50.1,"Chiasso TI","A Chiasso i votanti hanno affossato l'iniziativa per una 13esima mensilità AVS con il 50,1 per cento di ""no"". Chiasso ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5251,58.9,58.9,41.1,"Coldrerio TI","Il 58,9 per cento dei voti è stato favorevole all'iniziativa per una 13esima mensilità AVS nel comune di Coldrerio. Coldrerio ha accolto l'iniziativa, così come il cantone in cui si trova."
5254,32.4,32.4,67.6,"Mendrisio TI","A Mendrisio i votanti hanno affossato l'iniziativa per una 13esima mensilità AVS con il 67,6 per cento di ""no"". Mendrisio ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5257,38.4,38.4,61.6,"Morbio Inferiore TI","Il 61,6 per cento dei votanti di Morbio Inferiore ha respinto l'iniziativa per una 13esima mensilità AVS. Morbio Inferiore ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5260,84.1,84.1,15.9,"Novazzano TI","Il 84,1 per cento dei voti è stato favorevole all'iniziativa per una 13esima mensilità AVS nel comune di Novazzano. Novazzano ha accolto l'iniziativa, così come il cantone in cui si trova."
5263,16.2,16.2,83.8,"Riva San Vitale TI","L'iniziativa per una 13esima mensilità AVS non ha attecchito sugli elettori di Riva San Vitale, dove ha totalizzato il 83,8 per cento di voti contrari. Riva San Vitale ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5266,88.3,88.3,11.7,"Stabio TI","Successo tra gli elettori di Stabio per l'iniziativa per una 13esima mensilità AVS, che ha raccolto il 88,3 per cento di voti favorevoli. Stabio ha accolto l'iniziativa, così come il cantone in cui si trova."
5268,63.4,63.4,36.6,"Vacallo TI","Successo tra gli elettori di Vacallo per l'iniziativa per una 13esima mensilità AVS, che ha raccolto il 63,4 per cento di voti favorevoli. Vacallo ha accolto l'iniziativa, così come il cantone in cui si trova."
5269,66.8,66.8,33.2,"Breggia TI","Nel comune di Breggia è stata accolta l'iniziativa per una 13esima mensilità AVS. Il ""sì"" ha totalizzato il 66,8 per cento dei voti. Breggia ha accolto l'iniziativa, così come il cantone in cui si trova."
5281,46.6,46.6,53.4,"Biasca TI","Bocciata l'iniziativa per una 13esima mensilità AVS nel comune di Biasca, dove il 53,4 per cento dei cittadini ha votato ""no"". Biasca ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5287,69.5,69.5,30.5,"Riviera TI","I cittadini di Riviera hanno accolto l'iniziativa per una 13esima mensilità AVS con il 69,5 per cento di voti a favore. Riviera ha accolto l'iniziativa, così come il cantone in cui si trova."
5304,9.6,9.6,90.4,"Bosco/Gurin TI","Gli elettori di Bosco/Gurin hanno respinto l'iniziativa per una 13esima mensilità AVS con il 90,4 per cento di voti contrari. Bosco/Gurin ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5307,68.2,68.2,31.8,"Campo (Vallemaggia) TI","L'iniziativa per una 13esima mensilità AVS è stata accolta dai cittadini di Campo (Vallemaggia), dove i voti a favore sono stati il 68,2 per cento. Campo (Vallemaggia) ha accolto l'iniziativa, così come il cantone in cui si trova."
5309,46.1,46.1,53.9,"Cerentino TI","Nel comune di Cerentino il 53,9 per cento dei cittadini si è espresso contrariamente all'iniziativa per una 13esima mensilità AVS. Cerentino ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5310,35.1,35.1,64.9,"Cevio TI","Il 64,9 per cento dei votanti di Cevio ha respinto l'iniziativa per una 13esima mensilità AVS. Cevio ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5315,67.5,67.5,32.5,"Linescio TI","A Linescio l'iniziativa per una 13esima mensilità AVS ha raggiunto il 67,5 per cento di voti a favore. Linescio ha accolto l'iniziativa, così come il cantone in cui si trova."
5317,56.8,56.8,43.2,"Maggia TI","Il 56,8 per cento dei voti è stato favorevole all'iniziativa per una 13esima mensilità AVS nel comune di Maggia. Maggia ha accolto l'iniziativa, così come il cantone in cui si trova."
5323,37,37,63,"Lavizzara TI","A Lavizzara non ha avuto successo l'iniziativa per una 13esima mensilità AVS. Il 63 per cento degli elettori ha votato ""no"". Lavizzara ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5324,95.1,95.1,4.9,"Avegno Gordevio TI","Nel comune di Avegno Gordevio è stata accolta l'iniziativa per una 13esima mensilità AVS. Il ""sì"" ha totalizzato il 95,1 per cento dei voti. Avegno Gordevio ha accolto l'iniziativa, così come il cantone in cui si trova."
5396,41.9,41.9,58.1,"Terre di Pedemonte TI","A Terre di Pedemonte i votanti hanno affossato l'iniziativa per una 13esima mensilità AVS con il 58,1 per cento di ""no"". Terre di Pedemonte ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5397,36.8,36.8,63.2,"Centovalli TI","A Centovalli non ha avuto successo l'iniziativa per una 13esima mensilità AVS. Il 63,2 per cento degli elettori ha votato ""no"". Centovalli ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5398,73.6,73.6,26.4,"Gambarogno TI","Nel comune di Gambarogno è stata accolta l'iniziativa per una 13esima mensilità AVS. Il ""sì"" ha totalizzato il 73,6 per cento dei voti. Gambarogno ha accolto l'iniziativa, così come il cantone in cui si trova."
5399,69.4,69.4,30.6,"Verzasca TI","Il 69,4 per cento dei voti è stato favorevole all'iniziativa per una 13esima mensilità AVS nel comune di Verzasca. Verzasca ha accolto l'iniziativa, così come il cantone in cui si trova."
