"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
31,42.3,42.3,57.7,"Henggart ZH","Il 57,7 per cento dei votanti di Henggart ha respinto l'iniziativa sulle pensioni. Henggart ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
33,35.1,35.1,64.9,"Kleinandelfingen ZH","A Kleinandelfingen i votanti hanno affossato l'iniziativa sulle pensioni con il 64,9 per cento di ""no"". Kleinandelfingen ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
34,46.6,46.6,53.4,"Laufen-Uhwiesen ZH","Il 53,4 per cento dei votanti di Laufen-Uhwiesen ha respinto l'iniziativa sulle pensioni. Laufen-Uhwiesen ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
35,20.6,20.6,79.4,"Marthalen ZH","A Marthalen i votanti hanno affossato l'iniziativa sulle pensioni con il 79,4 per cento di ""no"". Marthalen ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
37,50.2,50.2,49.8,"Ossingen ZH","L'iniziativa sulle pensioni è stata accolta dai cittadini di Ossingen, dove i voti a favore sono stati il 50,2 per cento. Ossingen ha accolto l'iniziativa, così come il cantone in cui si trova."
38,87,87,13,"Rheinau ZH","I cittadini di Rheinau hanno accolto l'iniziativa sulle pensioni con il 87 per cento di voti a favore. Rheinau ha accolto l'iniziativa, così come il cantone in cui si trova."
39,43.5,43.5,56.5,"Thalheim an der Thur ZH","Gli elettori di Thalheim an der Thur hanno respinto l'iniziativa sulle pensioni con il 56,5 per cento di voti contrari. Thalheim an der Thur ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
40,93.3,93.3,6.7,"Trüllikon ZH","Successo tra gli elettori di Trüllikon per l'iniziativa sulle pensioni, che ha raccolto il 93,3 per cento di voti favorevoli. Trüllikon ha accolto l'iniziativa, così come il cantone in cui si trova."
41,37.6,37.6,62.4,"Truttikon ZH","Nel comune di Truttikon il 62,4 per cento dei cittadini si è espresso contrariamente all'iniziativa sulle pensioni. Truttikon ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
43,44.7,44.7,55.3,"Volken ZH","A Volken non ha avuto successo l'iniziativa sulle pensioni. Il 55,3 per cento degli elettori ha votato ""no"". Volken ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
51,5.6,5.6,94.4,"Bachenbülach ZH","Bocciata l'iniziativa sulle pensioni nel comune di Bachenbülach, dove il 94,4 per cento dei cittadini ha votato ""no"". Bachenbülach ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
52,60,60,40,"Bassersdorf ZH","A Bassersdorf l'iniziativa sulle pensioni della Giovane Alleanza Libera ha raggiunto il 60 per cento di voti a favore. Bassersdorf ha accolto l'iniziativa, così come il cantone in cui si trova."
53,82.1,82.1,17.9,"Bülach ZH","L'iniziativa sulle pensioni è stata accolta dai cittadini di Bülach, dove i voti a favore sono stati il 82,1 per cento. Bülach ha accolto l'iniziativa, così come il cantone in cui si trova."
54,63.1,63.1,36.9,"Dietlikon ZH","Successo tra gli elettori di Dietlikon per l'iniziativa sulle pensioni, che ha raccolto il 63,1 per cento di voti favorevoli. Dietlikon ha accolto l'iniziativa, così come il cantone in cui si trova."
55,65.1,65.1,34.9,"Eglisau ZH","L'iniziativa sulle pensioni è stata accolta dai cittadini di Eglisau, dove i voti a favore sono stati il 65,1 per cento. Eglisau ha accolto l'iniziativa, così come il cantone in cui si trova."
56,46.7,46.7,53.3,"Embrach ZH","Gli elettori di Embrach hanno respinto l'iniziativa sulle pensioni con il 53,3 per cento di voti contrari. Embrach ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
57,39.4,39.4,60.6,"Freienstein-Teufen ZH","A Freienstein-Teufen i votanti hanno affossato l'iniziativa sulle pensioni con il 60,6 per cento di ""no"". Freienstein-Teufen ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
58,71.4,71.4,28.6,"Glattfelden ZH","A Glattfelden l'iniziativa sulle pensioni della Giovane Alleanza Libera ha raggiunto il 71,4 per cento di voti a favore. Glattfelden ha accolto l'iniziativa, così come il cantone in cui si trova."
59,45,45,55,"Hochfelden ZH","Nel comune di Hochfelden il 55 per cento dei cittadini si è espresso contrariamente all'iniziativa sulle pensioni. Hochfelden ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
60,55.5,55.5,44.5,"Höri ZH","A Höri l'iniziativa sulle pensioni della Giovane Alleanza Libera ha raggiunto il 55,5 per cento di voti a favore. Höri ha accolto l'iniziativa, così come il cantone in cui si trova."
61,48.8,48.8,51.2,"Hüntwangen ZH","A Hüntwangen non ha avuto successo l'iniziativa sulle pensioni. Il 51,2 per cento degli elettori ha votato ""no"". Hüntwangen ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
62,59.1,59.1,40.9,"Kloten ZH","Gli elettori di Kloten si sono espressi favoreli all'iniziativa sulle pensioni con il 59,1 per cento di ""sì"". Kloten ha accolto l'iniziativa, così come il cantone in cui si trova."
63,86.3,86.3,13.7,"Lufingen ZH","A Lufingen l'iniziativa sulle pensioni della Giovane Alleanza Libera ha raggiunto il 86,3 per cento di voti a favore. Lufingen ha accolto l'iniziativa, così come il cantone in cui si trova."
64,53.1,53.1,46.9,"Nürensdorf ZH","Gli elettori di Nürensdorf si sono espressi favoreli all'iniziativa sulle pensioni con il 53,1 per cento di ""sì"". Nürensdorf ha accolto l'iniziativa, così come il cantone in cui si trova."
65,51.2,51.2,48.8,"Oberembrach ZH","L'iniziativa sulle pensioni è stata accolta dai cittadini di Oberembrach, dove i voti a favore sono stati il 51,2 per cento. Oberembrach ha accolto l'iniziativa, così come il cantone in cui si trova."
66,16.4,16.4,83.6,"Opfikon ZH","Il 83,6 per cento dei votanti di Opfikon ha respinto l'iniziativa sulle pensioni. Opfikon ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
67,60.4,60.4,39.6,"Rafz ZH","Successo tra gli elettori di Rafz per l'iniziativa sulle pensioni, che ha raccolto il 60,4 per cento di voti favorevoli. Rafz ha accolto l'iniziativa, così come il cantone in cui si trova."
68,56.6,56.6,43.4,"Rorbas ZH","Gli elettori di Rorbas si sono espressi favoreli all'iniziativa sulle pensioni con il 56,6 per cento di ""sì"". Rorbas ha accolto l'iniziativa, così come il cantone in cui si trova."
69,69,69,31,"Wallisellen ZH","I cittadini di Wallisellen hanno accolto l'iniziativa sulle pensioni con il 69 per cento di voti a favore. Wallisellen ha accolto l'iniziativa, così come il cantone in cui si trova."
70,51.7,51.7,48.3,"Wasterkingen ZH","A Wasterkingen l'iniziativa sulle pensioni della Giovane Alleanza Libera ha raggiunto il 51,7 per cento di voti a favore. Wasterkingen ha accolto l'iniziativa, così come il cantone in cui si trova."
71,36,36,64,"Wil ZH ZH","Nel comune di Wil ZH il 64 per cento dei cittadini si è espresso contrariamente all'iniziativa sulle pensioni. Wil ZH ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
72,63.3,63.3,36.7,"Winkel ZH","Il 63,3 per cento dei voti è stato favorevole all'iniziativa sulle pensioni lanciata dalla Giovane Alleanza Libera nel comune di Winkel. Winkel ha accolto l'iniziativa, così come il cantone in cui si trova."
81,68.5,68.5,31.5,"Bachs ZH","Gli elettori di Bachs si sono espressi favoreli all'iniziativa sulle pensioni con il 68,5 per cento di ""sì"". Bachs ha accolto l'iniziativa, così come il cantone in cui si trova."
82,45,45,55,"Boppelsen ZH","Gli elettori di Boppelsen hanno respinto l'iniziativa sulle pensioni con il 55 per cento di voti contrari. Boppelsen ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
83,80.6,80.6,19.4,"Buchs ZH","I cittadini di Buchs ZH hanno accolto l'iniziativa sulle pensioni con il 80,6 per cento di voti a favore. Buchs ZH ha accolto l'iniziativa, così come il cantone in cui si trova."
84,51.5,51.5,48.5,"Dällikon ZH","L'iniziativa sulle pensioni è stata accolta dai cittadini di Dällikon, dove i voti a favore sono stati il 51,5 per cento. Dällikon ha accolto l'iniziativa, così come il cantone in cui si trova."
85,10.2,10.2,89.8,"Dänikon ZH","Gli elettori di Dänikon hanno respinto l'iniziativa sulle pensioni con il 89,8 per cento di voti contrari. Dänikon ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
86,68,68,32,"Dielsdorf ZH","A Dielsdorf l'iniziativa sulle pensioni della Giovane Alleanza Libera ha raggiunto il 68 per cento di voti a favore. Dielsdorf ha accolto l'iniziativa, così come il cantone in cui si trova."
87,21.7,21.7,78.3,"Hüttikon ZH","L'iniziativa sulle pensioni non ha attecchito sugli elettori di Hüttikon, dove ha totalizzato il 78,3 per cento di voti contrari. Hüttikon ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
88,3.2,3.2,96.8,"Neerach ZH","Bocciata l'iniziativa sulle pensioni nel comune di Neerach, dove il 96,8 per cento dei cittadini ha votato ""no"". Neerach ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
89,89.1,89.1,10.9,"Niederglatt ZH","Il 89,1 per cento dei voti è stato favorevole all'iniziativa sulle pensioni lanciata dalla Giovane Alleanza Libera nel comune di Niederglatt. Niederglatt ha accolto l'iniziativa, così come il cantone in cui si trova."
90,46.7,46.7,53.3,"Niederhasli ZH","A Niederhasli non ha avuto successo l'iniziativa sulle pensioni. Il 53,3 per cento degli elettori ha votato ""no"". Niederhasli ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
91,75.2,75.2,24.8,"Niederweningen ZH","Il 75,2 per cento dei voti è stato favorevole all'iniziativa sulle pensioni lanciata dalla Giovane Alleanza Libera nel comune di Niederweningen. Niederweningen ha accolto l'iniziativa, così come il cantone in cui si trova."
92,39.7,39.7,60.3,"Oberglatt ZH","A Oberglatt i votanti hanno affossato l'iniziativa sulle pensioni con il 60,3 per cento di ""no"". Oberglatt ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
93,34.1,34.1,65.9,"Oberweningen ZH","Gli elettori di Oberweningen hanno respinto l'iniziativa sulle pensioni con il 65,9 per cento di voti contrari. Oberweningen ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
94,54.6,54.6,45.4,"Otelfingen ZH","Nel comune di Otelfingen è stata accolta l'iniziativa per una previdenza vecchiaia sicura e sostenibile. Il ""sì"" ha totalizzato il 54,6 per cento dei voti. Otelfingen ha accolto l'iniziativa, così come il cantone in cui si trova."
95,48.8,48.8,51.2,"Regensberg ZH","Bocciata l'iniziativa sulle pensioni nel comune di Regensberg, dove il 51,2 per cento dei cittadini ha votato ""no"". Regensberg ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
96,37.2,37.2,62.8,"Regensdorf ZH","Bocciata l'iniziativa sulle pensioni nel comune di Regensdorf, dove il 62,8 per cento dei cittadini ha votato ""no"". Regensdorf ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
97,65.2,65.2,34.8,"Rümlang ZH","I cittadini di Rümlang hanno accolto l'iniziativa sulle pensioni con il 65,2 per cento di voti a favore. Rümlang ha accolto l'iniziativa, così come il cantone in cui si trova."
98,73.5,73.5,26.5,"Schleinikon ZH","L'iniziativa sulle pensioni è stata accolta dai cittadini di Schleinikon, dove i voti a favore sono stati il 73,5 per cento. Schleinikon ha accolto l'iniziativa, così come il cantone in cui si trova."
99,47.5,47.5,52.5,"Schöfflisdorf ZH","Gli elettori di Schöfflisdorf hanno respinto l'iniziativa sulle pensioni con il 52,5 per cento di voti contrari. Schöfflisdorf ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
100,63.8,63.8,36.2,"Stadel ZH","Nel comune di Stadel è stata accolta l'iniziativa per una previdenza vecchiaia sicura e sostenibile. Il ""sì"" ha totalizzato il 63,8 per cento dei voti. Stadel ha accolto l'iniziativa, così come il cantone in cui si trova."
101,38.1,38.1,61.9,"Steinmaur ZH","Gli elettori di Steinmaur hanno respinto l'iniziativa sulle pensioni con il 61,9 per cento di voti contrari. Steinmaur ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
102,35.7,35.7,64.3,"Weiach ZH","Bocciata l'iniziativa sulle pensioni nel comune di Weiach, dove il 64,3 per cento dei cittadini ha votato ""no"". Weiach ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
111,25.8,25.8,74.2,"Bäretswil ZH","L'iniziativa sulle pensioni non ha attecchito sugli elettori di Bäretswil, dove ha totalizzato il 74,2 per cento di voti contrari. Bäretswil ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
112,46.4,46.4,53.6,"Bubikon ZH","L'iniziativa sulle pensioni non ha attecchito sugli elettori di Bubikon, dove ha totalizzato il 53,6 per cento di voti contrari. Bubikon ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
113,17.8,17.8,82.2,"Dürnten ZH","Il 82,2 per cento dei votanti di Dürnten ha respinto l'iniziativa sulle pensioni. Dürnten ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
114,37,37,63,"Fischenthal ZH","A Fischenthal i votanti hanno affossato l'iniziativa sulle pensioni con il 63 per cento di ""no"". Fischenthal ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
115,60.7,60.7,39.3,"Gossau ZH","Successo tra gli elettori di Gossau ZH per l'iniziativa sulle pensioni, che ha raccolto il 60,7 per cento di voti favorevoli. Gossau ZH ha accolto l'iniziativa, così come il cantone in cui si trova."
116,53.2,53.2,46.8,"Grüningen ZH","Successo tra gli elettori di Grüningen per l'iniziativa sulle pensioni, che ha raccolto il 53,2 per cento di voti favorevoli. Grüningen ha accolto l'iniziativa, così come il cantone in cui si trova."
117,51.8,51.8,48.2,"Hinwil ZH","A Hinwil l'iniziativa sulle pensioni della Giovane Alleanza Libera ha raggiunto il 51,8 per cento di voti a favore. Hinwil ha accolto l'iniziativa, così come il cantone in cui si trova."
118,61.5,61.5,38.5,"Rüti ZH","Gli elettori di Rüti ZH si sono espressi favoreli all'iniziativa sulle pensioni con il 61,5 per cento di ""sì"". Rüti ZH ha accolto l'iniziativa, così come il cantone in cui si trova."
119,28.5,28.5,71.5,"Seegräben ZH","Bocciata l'iniziativa sulle pensioni nel comune di Seegräben, dove il 71,5 per cento dei cittadini ha votato ""no"". Seegräben ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
120,34.5,34.5,65.5,"Wald ZH","Il 65,5 per cento dei votanti di Wald ZH ha respinto l'iniziativa sulle pensioni. Wald ZH ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
121,59.8,59.8,40.2,"Wetzikon ZH","Gli elettori di Wetzikon ZH si sono espressi favoreli all'iniziativa sulle pensioni con il 59,8 per cento di ""sì"". Wetzikon ZH ha accolto l'iniziativa, così come il cantone in cui si trova."
131,34.1,34.1,65.9,"Adliswil ZH","A Adliswil i votanti hanno affossato l'iniziativa sulle pensioni con il 65,9 per cento di ""no"". Adliswil ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
135,15.5,15.5,84.5,"Kilchberg ZH","Gli elettori di Kilchberg ZH hanno respinto l'iniziativa sulle pensioni con il 84,5 per cento di voti contrari. Kilchberg ZH ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
136,31,31,69,"Langnau am Albis ZH","A Langnau am Albis non ha avuto successo l'iniziativa sulle pensioni. Il 69 per cento degli elettori ha votato ""no"". Langnau am Albis ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
137,23.9,23.9,76.1,"Oberrieden ZH","Nel comune di Oberrieden il 76,1 per cento dei cittadini si è espresso contrariamente all'iniziativa sulle pensioni. Oberrieden ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
138,50.3,50.3,49.7,"Richterswil ZH","Nel comune di Richterswil è stata accolta l'iniziativa per una previdenza vecchiaia sicura e sostenibile. Il ""sì"" ha totalizzato il 50,3 per cento dei voti. Richterswil ha accolto l'iniziativa, così come il cantone in cui si trova."
139,42.2,42.2,57.8,"Rüschlikon ZH","L'iniziativa sulle pensioni non ha attecchito sugli elettori di Rüschlikon, dove ha totalizzato il 57,8 per cento di voti contrari. Rüschlikon ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
141,89,89,11,"Thalwil ZH","L'iniziativa sulle pensioni è stata accolta dai cittadini di Thalwil, dove i voti a favore sono stati il 89 per cento. Thalwil ha accolto l'iniziativa, così come il cantone in cui si trova."
151,50.4,50.4,49.6,"Erlenbach ZH","L'iniziativa sulle pensioni è stata accolta dai cittadini di Erlenbach ZH, dove i voti a favore sono stati il 50,4 per cento. Erlenbach ZH ha accolto l'iniziativa, così come il cantone in cui si trova."
152,52.2,52.2,47.8,"Herrliberg ZH","I cittadini di Herrliberg hanno accolto l'iniziativa sulle pensioni con il 52,2 per cento di voti a favore. Herrliberg ha accolto l'iniziativa, così come il cantone in cui si trova."
153,95.1,95.1,4.9,"Hombrechtikon ZH","A Hombrechtikon l'iniziativa sulle pensioni della Giovane Alleanza Libera ha raggiunto il 95,1 per cento di voti a favore. Hombrechtikon ha accolto l'iniziativa, così come il cantone in cui si trova."
154,82,82,18,"Küsnacht ZH","Gli elettori di Küsnacht ZH si sono espressi favoreli all'iniziativa sulle pensioni con il 82 per cento di ""sì"". Küsnacht ZH ha accolto l'iniziativa, così come il cantone in cui si trova."
155,10.5,10.5,89.5,"Männedorf ZH","L'iniziativa sulle pensioni non ha attecchito sugli elettori di Männedorf, dove ha totalizzato il 89,5 per cento di voti contrari. Männedorf ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
156,84.9,84.9,15.1,"Meilen ZH","Successo tra gli elettori di Meilen per l'iniziativa sulle pensioni, che ha raccolto il 84,9 per cento di voti favorevoli. Meilen ha accolto l'iniziativa, così come il cantone in cui si trova."
157,36.9,36.9,63.1,"Oetwil am See ZH","Il 63,1 per cento dei votanti di Oetwil am See ha respinto l'iniziativa sulle pensioni. Oetwil am See ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
158,27.2,27.2,72.8,"Stäfa ZH","Il 72,8 per cento dei votanti di Stäfa ha respinto l'iniziativa sulle pensioni. Stäfa ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
159,36.1,36.1,63.9,"Uetikon am See ZH","Bocciata l'iniziativa sulle pensioni nel comune di Uetikon am See, dove il 63,9 per cento dei cittadini ha votato ""no"". Uetikon am See ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
160,99.8,99.8,0.2,"Zumikon ZH","L'iniziativa sulle pensioni è stata accolta dai cittadini di Zumikon, dove i voti a favore sono stati il 99,8 per cento. Nel canton Zurigo, il maggior numero di voti a favore dell'iniziativa è stato raccolto a Zumikon."
161,43.2,43.2,56.8,"Zollikon ZH","Il 56,8 per cento dei votanti di Zollikon ha respinto l'iniziativa sulle pensioni. Zollikon ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
172,11.9,11.9,88.1,"Fehraltorf ZH","Il 88,1 per cento dei votanti di Fehraltorf ha respinto l'iniziativa sulle pensioni. Fehraltorf ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
173,50.4,50.4,49.6,"Hittnau ZH","A Hittnau l'iniziativa sulle pensioni della Giovane Alleanza Libera ha raggiunto il 50,4 per cento di voti a favore. Hittnau ha accolto l'iniziativa, così come il cantone in cui si trova."
176,52.8,52.8,47.2,"Lindau ZH","Nel comune di Lindau è stata accolta l'iniziativa per una previdenza vecchiaia sicura e sostenibile. Il ""sì"" ha totalizzato il 52,8 per cento dei voti. Lindau ha accolto l'iniziativa, così come il cantone in cui si trova."
177,17.1,17.1,82.9,"Pfäffikon ZH","Il 82,9 per cento dei votanti di Pfäffikon ha respinto l'iniziativa sulle pensioni. Pfäffikon ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
178,17.1,17.1,82.9,"Russikon ZH","A Russikon i votanti hanno affossato l'iniziativa sulle pensioni con il 82,9 per cento di ""no"". Russikon ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
180,2.3,2.3,97.7,"Weisslingen ZH","Il 97,7 per cento dei votanti di Weisslingen ha respinto l'iniziativa sulle pensioni. Nel canton Zurigo, il maggior numero di ""no"" all'iniziativa è stato raccolto a Weisslingen."
181,94.5,94.5,5.5,"Wila ZH","Il 94,5 per cento dei voti è stato favorevole all'iniziativa sulle pensioni lanciata dalla Giovane Alleanza Libera nel comune di Wila. Wila ha accolto l'iniziativa, così come il cantone in cui si trova."
182,54.3,54.3,45.7,"Wildberg ZH","Nel comune di Wildberg è stata accolta l'iniziativa per una previdenza vecchiaia sicura e sostenibile. Il ""sì"" ha totalizzato il 54,3 per cento dei voti. Wildberg ha accolto l'iniziativa, così come il cantone in cui si trova."
191,66.6,66.6,33.4,"Dübendorf ZH","Nel comune di Dübendorf è stata accolta l'iniziativa per una previdenza vecchiaia sicura e sostenibile. Il ""sì"" ha totalizzato il 66,6 per cento dei voti. Dübendorf ha accolto l'iniziativa, così come il cantone in cui si trova."
192,73.6,73.6,26.4,"Egg ZH","A Egg l'iniziativa sulle pensioni della Giovane Alleanza Libera ha raggiunto il 73,6 per cento di voti a favore. Egg ha accolto l'iniziativa, così come il cantone in cui si trova."
193,13.5,13.5,86.5,"Fällanden ZH","A Fällanden non ha avuto successo l'iniziativa sulle pensioni. Il 86,5 per cento degli elettori ha votato ""no"". Fällanden ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
194,68.8,68.8,31.2,"Greifensee ZH","A Greifensee l'iniziativa sulle pensioni della Giovane Alleanza Libera ha raggiunto il 68,8 per cento di voti a favore. Greifensee ha accolto l'iniziativa, così come il cantone in cui si trova."
195,39,39,61,"Maur ZH","A Maur i votanti hanno affossato l'iniziativa sulle pensioni con il 61 per cento di ""no"". Maur ha respinto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
196,62.3,62.3,37.7,"Mönchaltorf ZH","Nel comune di Mönchaltorf è stata accolta l'iniziativa per una previdenza vecchiaia sicura e sostenibile. Il ""sì"" ha totalizzato il 62,3 per cento dei voti. Mönchaltorf ha accolto l'iniziativa, così come il cantone in cui si trova."
197,74.2,74.2,25.8,"Schwerzenbach ZH","A Schwerzenbach l'iniziativa sulle pensioni della Giovane Alleanza Libera ha raggiunto il 74,2 per cento di voti a favore. Schwerzenbach ha accolto l'iniziativa, così come il cantone in cui si trova."
